house,name,duration,power,model,efficiency,progress,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,schedule,schedule_skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,len_profile,counter,min_cycletime,min_coolingtime,min_heatingtime,min_chargingtime,min_dischargingtime,charging_counter,discharging_counter
H042,CD042,0.27224601423510253,0.77731449517974,B7E43D3,0.9509168977647873,0,0,0,0,0,0,78.36329634774489,True,CN,230.0,-120.0,50.0,226.178.137.172,12459,224.0.2.0,10000,14.780687709069207,21.836504317827526,15.351879322130928,22.008672964540768,16.361363849193257,22.077077251386566,15.946437744421688,22.228232109338194,13.562391289540624,22.915963739409072,15.53545941647698,22.16380170816704,15.147486962420121,24.0,15.872830523406769,23.337510793198852,16.671740529717034,24.0,16.709609971389277,24.0,ntcl,clothesdryer,B7E43D3,0,P3,561,0,0,0,0,0,0,903,50.287043351435535,903,39.915472752093976,49.34568978171872,5,5,5,5
H043,CD043,1.6006473843372833,1.440218722154587,D361222,0.9481880259238877,0,0,0,0,0,0,56.04291287452212,True,AN,230.0,0.0,50.0,227.163.15.49,11500,224.0.2.0,10000,14.3872218287254,24.0,14.540609702588279,23.033804441167558,15.07021713661752,24.0,16.297371641469518,23.143510095236863,14.830365364235258,23.201349404495705,15.762191382250395,22.887231570851405,15.008516595281154,23.19106304086351,16.69060200897957,22.873178733300776,16.3754724579428,23.58808258599484,15.474193928892664,22.866659644295236,ntcl,clothesdryer,D361222,0,P3,-628,0,0,0,0,0,0,3814,45.64911383931523,3814,42.76896565707199,59.38738679805874,5,5,5,5
H044,CD044,0.8436443130119732,1.3750390847556055,D361223,0.9531215149314732,0,0,0,0,0,0,21.128798450593116,True,BN,230.0,120.0,50.0,233.60.120.80,12934,224.0.2.0,10000,14.663779728912525,22.542541743688037,15.186994577792827,22.305566142378336,14.713386225392895,21.162296255677283,16.409128833236515,22.745572940508076,15.770252138896403,23.17489211478513,15.242282760103254,23.136843717611974,18.388024619953097,22.370792489693432,15.807063856293558,23.14748402434479,15.87208581736636,23.667301145296317,16.071908744672886,22.626519812039618,ntcl,clothesdryer,D361223,0,P5,471,0,0,0,0,0,0,6549,21.693856078594422,6549,46.234540417491914,54.74786692236884,5,5,5,5
H045,CD045,0.30852151965285224,0.7019349056861486,B7E43D3,0.950514850802,0,0,0,0,0,0,52.58484431223495,True,CN,230.0,-120.0,50.0,235.202.179.206,10211,224.0.2.0,10000,16.28930764331403,23.045866950597567,15.444873827601157,22.16683128904065,15.729124551606233,22.577559876236833,17.2059690540005,23.039300380903015,17.057217479518197,23.51192723822556,15.799728010269279,23.05858284957011,17.019384151346983,23.509280581930994,16.513294596763746,23.04670331225413,16.126860864730556,23.611499694393334,15.852289044456331,24.0,ntcl,clothesdryer,B7E43D3,0,P4,-365,0,0,0,0,0,0,903,21.315937937547538,903,59.764835128558914,57.487148670112774,5,5,5,5
H046,CD046,1.7528394874220965,0.5250155377522644,B7E43D3,0.9483460296978622,0,0,0,0,0,0,47.20568835219039,True,AN,230.0,0.0,50.0,238.200.146.230,12139,224.0.2.0,10000,16.08178942366627,23.794636395271134,13.854184643753745,24.0,17.38665538914938,23.970151318184694,14.60876419370542,22.45965758938657,15.250050530405026,21.892005303205966,14.498895813345571,24.0,17.24734810015454,21.552041581633066,15.006910974973106,21.827871880453184,17.415396265751607,21.62577936670588,17.136954776326096,22.638188394315684,ntcl,clothesdryer,B7E43D3,0,P2,139,0,0,0,0,0,0,903,58.36309887704486,903,37.44137084359624,47.51482094896953,5,5,5,5
H047,CD047,0.8519209564964162,0.3839715916563362,D361224,0.9482630170312699,0,0,0,0,0,0,73.15437290667067,True,BN,230.0,120.0,50.0,228.74.131.18,12365,224.0.2.0,10000,15.243193417563841,23.29217792138363,14.53903943328095,22.78570989584294,15.762851023859518,22.89420776137899,17.2528558089561,24.0,14.915255130237314,23.051609403287106,15.588792140588694,22.773212116797836,16.12061116827866,23.874591611309125,15.298581221879967,22.715329009722527,14.676708533569476,21.188543591105358,14.488140438313916,21.79379674674673,ntcl,clothesdryer,D361224,0,P4,-96,0,0,0,0,0,0,3526,45.91129926026888,3526,53.400605217753856,51.888591771399035,5,5,5,5
H048,CD048,0.6837653058972513,0.1040127008280016,B7E43D5,0.9502891456749095,0,0,0,0,0,0,71.16972924071015,True,CN,230.0,-120.0,50.0,235.242.66.193,12996,224.0.2.0,10000,17.51563768657428,22.22302824545606,15.481201776030481,23.50277796796802,15.342511434222118,23.56084455899866,16.736839306001965,23.300424979318976,17.361476987193903,22.127171239485467,16.243740170787557,22.208424943171604,16.272261969397505,23.28925151413399,17.666870015375164,23.104901488912418,15.004215515694018,22.761263139881144,16.759870846516435,24.0,ntcl,clothesdryer,B7E43D5,0,P1,-653,0,0,0,0,0,0,3177,55.24290491501928,3177,34.69475142767571,35.35129830787861,5,5,5,5
H049,CD049,1.5291588768084146,1.3119401070420924,B7E43D5,0.9491359017815013,0,0,0,0,0,0,59.6264175821559,True,AN,230.0,0.0,50.0,229.178.165.219,11777,224.0.2.0,10000,17.100707460813506,22.219135013711128,18.943141870264533,23.23680335217692,15.456798439142982,22.57114327513149,16.317038367371737,23.05635528092849,15.35210141555202,23.03089301296266,15.426058086667569,24.0,15.532451592098367,23.86815355806523,15.646263911589783,22.047925489164516,14.269989508798297,21.959324098324416,15.974878344262418,23.80130879013029,ntcl,clothesdryer,B7E43D5,0,P4,-617,0,0,0,0,0,0,3177,25.12812894487335,3177,46.10277447311108,32.35397712406224,5,5,5,5
H050,CD050,0.5189421352182368,0.625511986004887,D36122,0.9493089097550931,0,0,0,0,0,0,29.7820625592282,True,BN,230.0,120.0,50.0,236.145.115.170,12081,224.0.2.0,10000,14.78571315997032,23.122528889452113,14.802289642351006,23.395750255940296,14.058957760849706,24.0,16.895232358771647,24.0,15.189658393828894,23.634297235192786,15.654117628237598,23.086708451407837,15.45313325355039,23.254175449795532,16.309745569237823,20.65709562041166,16.441428169005754,23.67848214437127,13.840414202556003,24.0,ntcl,clothesdryer,D36122,0,P3,50,0,0,0,0,0,0,5024,38.54697993506917,5024,39.0209405248243,39.473904712524586,5,5,5,5
H051,CD051,0.6448104485602533,1.3532279845002118,D36122,0.951479274840596,0,0,0,0,0,0,20.917048693824963,True,CN,230.0,-120.0,50.0,225.19.11.163,12876,224.0.2.0,10000,14.451986501753261,23.073373646591666,15.012990772156613,23.778592719722518,17.437711111686358,22.85865056902788,15.390316067736897,23.75390948971364,15.62256361058306,24.0,16.967366628239443,24.0,16.445347439596823,22.535976109858286,14.713461964696798,23.30697886755805,15.737989826517454,22.194513274943265,16.76789659659635,22.51969867073071,ntcl,clothesdryer,D36122,0,P4,494,0,0,0,0,0,0,5024,33.19591052372462,5024,44.393383590826296,38.38668836491825,5,5,5,5
H052,CD052,0.10419563255344311,0.8393768320072557,B7E43D2,0.948681095949611,0,0,0,0,0,0,41.98891532052316,True,AN,230.0,0.0,50.0,237.236.167.105,10171,224.0.2.0,10000,15.314571387346874,22.072552656357633,17.41466117071895,22.61905098147598,13.2211083554791,22.800858320780076,15.203628001152966,24.0,15.595626257564982,23.894631496298782,16.26606098092868,23.80527326334088,17.377745996748523,23.414139347525055,17.15821573085171,23.049421807079376,15.063653626469764,22.31442057068967,16.493790760643762,24.0,ntcl,clothesdryer,B7E43D2,0,P1,675,0,0,0,0,0,0,3766,11.370980248321494,3766,51.693261394397766,52.25061001670349,5,5,5,5
H053,CD053,1.2754924586053555,0.10603567450304277,D36122,0.94897200599964,0,0,0,0,0,0,62.94615146966557,True,BN,230.0,120.0,50.0,225.205.18.235,12995,224.0.2.0,10000,15.046112113270873,21.465328380672933,13.779295042356871,23.230656212037076,17.818947159456968,23.352932299125303,15.135112354276918,23.16821681699606,15.767393441079632,23.088957681391484,15.715107278118596,22.152964455815304,17.5836173046617,23.615673971788137,16.85786247598608,22.82772939107534,13.238160927601978,23.06620377644999,17.34294957787615,22.113126534495084,ntcl,clothesdryer,D36122,0,P2,-774,0,0,0,0,0,0,5024,25.390693151984312,5024,32.428427884162026,56.96479550830766,5,5,5,5
H054,CD054,1.4554423384212982,0.23146366517437733,D36122,0.9503288839219717,0,0,0,0,0,0,24.199166814951056,True,CN,230.0,-120.0,50.0,234.171.108.16,12245,224.0.2.0,10000,15.844623602503772,23.30010660975081,15.130092729883728,23.66968746867307,14.607173218665958,23.7512144366428,15.561473636968765,21.811095948398766,16.31090424702465,21.688880037630256,15.24971145761939,23.788488600844484,14.224376277519234,23.111000205274877,16.379569574728603,23.3318220599262,16.430089764357696,21.46314278563761,15.604783543188333,23.86178287088197,ntcl,clothesdryer,D36122,0,P5,377,0,0,0,0,0,0,5024,44.21403709466911,5024,58.47614834668447,38.27750196085587,5,5,5,5
H055,CD055,1.3367439471094928,0.731654770920657,B7E43D2,0.9512638152161731,0,0,0,0,0,0,68.66967629208429,True,AN,230.0,0.0,50.0,224.182.164.181,12460,224.0.2.0,10000,17.691197581667698,22.123152145731776,16.289322160608815,21.337808721971737,15.820780458765359,22.98559800893731,17.144300383073038,23.160633100039234,16.638745974273654,23.300700290660206,15.914491989406592,23.73547622864844,15.469457006439928,22.824140380994418,16.24014037096645,21.944974649886284,15.290345567437488,22.616558915531268,16.890432410191362,24.0,ntcl,clothesdryer,B7E43D2,0,P4,310,0,0,0,0,0,0,3766,51.126685123809544,3766,42.24484720237733,35.34095196155283,5,5,5,5
H056,CD056,0.382115211357537,0.2684454673731862,B7E43D5,0.9488364725585239,0,0,0,0,0,0,44.56352271614549,True,BN,230.0,120.0,50.0,234.248.145.156,12074,224.0.2.0,10000,17.828560165767747,24.0,15.676233346267386,22.33495111860188,17.400670264067376,22.806288953729975,16.372196961798473,22.271737115550756,18.148888638870265,22.53139120157637,17.631580902569667,24.0,14.303991445600788,22.822027305789895,16.567700855217762,24.0,17.360396680932507,22.767536988889177,17.636101671804592,24.0,ntcl,clothesdryer,B7E43D5,0,P4,536,0,0,0,0,0,0,3177,6.30890616370924,3177,50.50955313724475,44.60325798455999,5,5,5,5
H057,CD057,0.13862313193315923,0.2321210559334123,D361224,0.9493362227601782,0,0,0,0,0,0,44.02149477003361,True,CN,230.0,-120.0,50.0,229.189.71.156,11144,224.0.2.0,10000,16.099773437585547,23.891406997415874,16.23078964112301,22.11686938288554,15.359795918008524,22.24942141251404,16.480009759338603,22.739608159031434,14.304621361569096,21.893292667315066,15.448339477709702,22.478620142683283,17.695248928503023,24.0,15.499148718582799,22.737453296465272,17.520727592978805,22.171624633539007,16.978851996484845,23.254123254855823,ntcl,clothesdryer,D361224,0,P3,849,0,0,0,0,0,0,3526,8.182021814791511,3526,35.56284564459894,55.93676433686003,5,5,5,5
H058,CD058,1.2223645336082312,0.11772605000154199,D361224,0.9511689067283083,0,0,0,0,0,0,22.170237939902695,True,AN,230.0,0.0,50.0,237.222.82.223,11689,224.0.2.0,10000,16.80443877201676,22.036372314969114,15.949363088296757,22.527452432483027,16.40590403316889,23.849303343335013,15.992270736660815,24.0,14.907964823780652,23.303710940785272,17.006040904072023,24.0,16.86908178905799,24.0,16.587733530323344,22.342237935599826,17.522486026823213,23.666325295016474,15.844472305013392,24.0,ntcl,clothesdryer,D361224,0,P3,-832,0,0,0,0,0,0,3526,42.16836656211201,3526,32.85616490561875,51.800939986809325,5,5,5,5
H059,CD059,1.5531240205111057,0.6986640519817386,B7E43D2,0.948410763203058,0,0,0,0,0,0,52.14747534714967,True,BN,230.0,120.0,50.0,228.195.52.88,12109,224.0.2.0,10000,16.104139787010507,23.728236202942146,15.822532968458807,23.176581119723927,16.682601328287422,22.33000251869818,15.116555985522727,23.232551950116164,15.852029987701604,22.890915726961047,16.979090916990014,23.561618193303143,16.611088999197083,22.250757138808872,17.455492817487123,22.233561540250893,14.87116176902057,20.895042704623123,17.797750133721543,23.577031935605604,ntcl,clothesdryer,B7E43D2,0,P4,-468,0,0,0,0,0,0,3766,12.554078476533627,3766,38.37026193069284,38.903369744754606,5,5,5,5
H060,CD060,1.8174355421546418,0.40375653316794496,B7E43D3,0.950441434606127,0,0,0,0,0,0,42.45487290422179,True,CN,230.0,-120.0,50.0,229.96.183.41,12348,224.0.2.0,10000,16.63794714479812,23.98503654662982,15.600768010804172,23.13759678608954,17.88821601282767,24.0,16.284863440344413,22.22640124700526,14.71760771791256,20.192636732449163,15.781310857587684,23.10174530135599,15.56460074464136,23.932625888376645,14.342304167867239,24.0,15.639988737646677,23.685589872589194,16.064090280340746,23.801247803146925,ntcl,clothesdryer,B7E43D3,0,P5,84,0,0,0,0,0,0,903,15.819127021499515,903,35.39719260615699,48.062831646281715,5,5,5,5
H061,CD061,1.6955084215647118,0.5108419598840261,B7E43D,0.9500826276693235,0,0,0,0,0,0,48.240445104663465,True,AN,230.0,0.0,50.0,237.88.101.203,10440,224.0.2.0,10000,14.380784076159928,23.271881926095016,16.873294694909188,22.239108632589954,16.75573249829371,22.378228220291945,15.33307273697709,22.07407211066927,16.15771356818284,23.435832429442122,16.74979510111097,23.99636383830077,17.987145574517605,23.515151759902324,15.993856765948522,22.566719448976528,17.059857519133786,22.43112563375185,15.820513781172924,22.421547149064843,ntcl,clothesdryer,B7E43D,0,P3,-58,0,0,0,0,0,0,4253,0.7162167715705348,4253,34.043425255838486,41.493301432302545,5,5,5,5
H062,CD062,1.606209405857188,0.5449075825736696,B7E43D4,0.9500916517876211,0,0,0,0,0,0,34.78294913347625,True,BN,230.0,120.0,50.0,235.71.84.104,10191,224.0.2.0,10000,16.750439407772856,23.426664934924638,16.59628337844839,21.76445274887722,15.196241152845857,23.312138100689648,17.132779833257654,24.0,15.723876059447278,23.9152219267861,15.509304122630589,22.884835336792737,16.498166759834376,22.841017071627775,13.83316480256469,23.67093921420634,15.201086562356583,23.48643614581124,14.002823018481518,23.8175251207471,ntcl,clothesdryer,B7E43D4,0,P3,481,0,0,0,0,0,0,2497,30.02220329313641,2497,54.47854189979358,39.42315470170201,5,5,5,5
H063,CD063,0.7004225343327756,0.20513627977471563,D36122,0.9518390916296724,0,0,0,0,0,0,74.88569111071575,True,CN,230.0,-120.0,50.0,235.9.227.145,12222,224.0.2.0,10000,15.453741242561096,22.237864518247054,16.13442154123253,24.0,16.641700014254653,24.0,15.001267710688245,24.0,14.424471936664649,22.566692142981594,15.641050842200563,24.0,15.968712443126007,21.340790572539476,15.151666697782675,21.351548491175777,16.040060630155097,21.832199900581653,15.635845007323397,23.209990932693202,ntcl,clothesdryer,D36122,0,P3,95,0,0,0,0,0,0,5024,50.81121958265054,5024,41.010276505851344,34.92268415024634,5,5,5,5
H064,CD064,1.492405927165799,1.287814940771168,B7E43D4,0.9528292787868764,0,0,0,0,0,0,56.65558560807564,True,AN,230.0,0.0,50.0,235.192.201.143,12718,224.0.2.0,10000,15.59525187029045,22.049498063034434,16.279606208442466,24.0,15.505102521303588,24.0,15.679179900795905,23.709969606436236,15.142027997818184,23.868243010425644,15.295351641928022,22.186380469850985,16.279880755768083,22.32895796943394,16.65642407453121,24.0,15.001348412664576,23.33192853057557,16.266196068157605,22.337853496935214,ntcl,clothesdryer,B7E43D4,0,P5,609,0,0,0,0,0,0,2497,16.18892290035754,2497,56.0073787085637,49.22156853376063,5,5,5,5
H065,CD065,1.1082602525001122,1.1409235605508492,B7E43D3,0.9481477340803546,0,0,0,0,0,0,29.474846867089155,True,BN,230.0,120.0,50.0,225.211.28.162,10948,224.0.2.0,10000,16.015877087471686,22.514383662701626,17.089539725725704,22.82646993533827,14.31162381365678,22.357324586030263,15.605249043707754,24.0,15.41425646861086,21.817697756316413,15.425257182777685,22.681202330796815,15.79556633844438,23.013701316233764,15.785615949754993,22.072403947954577,15.523371295838535,23.207172218829385,15.466067838687305,24.0,ntcl,clothesdryer,B7E43D3,0,P3,-610,0,0,0,0,0,0,903,55.161522218073436,903,55.28073768380962,54.426384069468114,5,5,5,5
H066,CD066,1.35911043370239,1.432521111398831,D361223,0.9491012759932151,0,0,0,0,0,0,47.05843561515883,True,CN,230.0,-120.0,50.0,224.63.215.205,11137,224.0.2.0,10000,14.327463813033738,22.094388997326714,14.921266872518148,24.0,15.560041043621185,23.555361921508222,15.64354121706722,23.468050320803208,15.713154259027332,21.619234140985935,15.05527114367906,24.0,17.08926051797182,24.0,14.851781228178893,24.0,16.787000954513104,22.93099350550181,15.941876581002134,21.89172196412343,ntcl,clothesdryer,D361223,0,P5,-194,0,0,0,0,0,0,6549,34.98151012044633,6549,46.936186168742175,57.18746219280325,5,5,5,5
H067,CD067,1.1181463985712465,0.6540386910378635,B7E43D2,0.9510320528846671,0,0,0,0,0,0,37.55951864787673,True,AN,230.0,0.0,50.0,232.89.143.189,12268,224.0.2.0,10000,15.413327957917092,22.711600443783656,14.949358086995142,23.51439297114913,13.516265001565328,22.40276009889622,15.301492064176722,24.0,15.564714812038408,24.0,14.475259984060393,21.85330394120936,15.668687949203246,23.452442635875848,14.335457186936447,22.663396715471908,16.240061637800117,23.741609553193342,15.050090656976867,22.058847420497138,ntcl,clothesdryer,B7E43D2,0,P3,-393,0,0,0,0,0,0,3766,18.88013243298336,3766,52.937491347617566,49.490498665999326,5,5,5,5
H068,CD068,0.7503570164957908,0.20126010895787877,D361224,0.94924855017394,0,0,0,0,0,0,59.80995444943804,True,BN,230.0,120.0,50.0,232.232.25.177,10980,224.0.2.0,10000,17.301995447510166,24.0,15.215906177706026,22.555702628066864,15.121944001498145,23.372808553808078,15.308320424824212,22.423883054432515,15.400807633432063,23.646203099194278,16.085433181944992,23.290951565119652,15.475115645232034,23.668424423253473,16.894561888965956,24.0,17.65436731675141,24.0,16.403631925869433,22.821317403665535,ntcl,clothesdryer,D361224,0,P4,365,0,0,0,0,0,0,3526,11.790929746025295,3526,35.915146379158834,55.21334698157294,5,5,5,5
H069,CD069,1.2051990274244015,1.0985863461544918,D36122,0.9471835138794216,0,0,0,0,0,0,21.287452795413696,True,CN,230.0,-120.0,50.0,228.53.207.29,10910,224.0.2.0,10000,13.71191727289196,24.0,16.06155344279584,22.018320482711836,14.694859756267041,22.692493223025828,15.035041974850744,24.0,16.79531277856721,21.999441216683792,16.543800434100852,24.0,15.18916622775945,20.31499203742955,16.624686874769854,22.450733523208875,15.215078411997375,24.0,15.729224281548339,22.5654152836122,ntcl,clothesdryer,D36122,0,P4,174,0,0,0,0,0,0,5024,55.6572633849272,5024,36.08311940883181,57.91152950269216,5,5,5,5
H070,CD070,0.7575732330845869,0.7116335611520639,B7E43D2,0.948868971710444,0,0,0,0,0,0,71.25035832094173,True,AN,230.0,0.0,50.0,234.204.149.146,10400,224.0.2.0,10000,14.849399784912332,22.908936670633548,14.890713340520406,23.42426408475239,16.5039300354944,22.650617536409293,15.77239083670082,23.190253010637743,15.567708607529372,22.154089143882615,15.432712404925825,23.717187931414827,15.963028461025438,23.72629564545125,16.845024901755913,22.46320180167185,16.2087259444046,23.00967500492963,16.249835441080975,22.737789702910074,ntcl,clothesdryer,B7E43D2,0,P4,132,0,0,0,0,0,0,3766,52.68260469681007,3766,39.384873282619274,32.736346439654376,5,5,5,5
