house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,floor_area,ceiling_height,heating_power_thermal,cooling_power_thermal,heating_power,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,U,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H035,AC035,True,3.4893134426482457,19.99890950004778,20.00082740852117,0.9998193678597525,23.999374123984797,16.0007919981112,19.80143863625779,19.25466935267581,21.54305296689528,0,0,0,0,1,9.0,2.4,1300.0,900.0,400.0,300.0,0,0,45.630309999559465,59.90533494718401,119,46,5,5,3.025870178309669,21.599999999999998,0.8500000000000003,0.1499999999999997,14.420341812992756,14.420341812992756,72.10170906496379,2262588.795725128,4062959999.9999914,1006.0,0.47104604180560505,0.5260690185587896,P4,-698,BN,230.0,120.0,50.0,230.56.137.72,12812,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,39.34696178449065,P1,0,0,0,0,0,0,0,36.28212525502506,40.94699652808994,5,5
H036,AC036,True,3.492490712126312,20.000077806787782,20.002114406570918,0.9997753989510297,24.000488734511023,15.99998942265159,21.64090307677008,18.697720774275137,21.716576871067335,0,0,0,0,0,24.79530448820571,2.4,3600.0,2600.0,1000.0,700.0,0,0,41.65711959819399,31.345010175156897,103,21,5,5,1.62494766211772,59.5087307716937,0.6400000000000001,0.3599999999999999,33.113836953074895,33.113836953074895,165.56918476537447,4693465.359193282,26864621419.573395,1006.0,0.47903144859258356,0.4977988310507143,P4,-424,CN,230.0,-120.0,50.0,235.212.118.11,10101,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,73.06990189295814,P3,0,0,0,0,0,0,0,47.338265243715945,54.42483773416434,5,5
H037,AC037,True,3.5100650361482266,19.999712886733953,19.99746786924602,0.999771202183029,24.00009266749531,15.999344967971245,21.686023918386045,20.43236038988278,21.537500723310817,0,1,0,0,1,60.42692983614177,2.4,8700.0,6200.0,2500.0,1800.0,0,0,47.88611977502395,59.41579134117198,99,14,5,5,1.8303778890269284,145.02463160674023,0.8300000000000003,0.1699999999999997,82.93528480821827,82.93528480821827,414.67642404109137,14833813.641578812,30916350965.92483,1006.0,0.4841766406055785,0.4720239450807746,P4,-347,AN,230.0,0.0,50.0,237.250.99.137,10427,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,47.228860713078234,P2,0,0,0,0,0,0,0,37.32372909571127,53.13656278970892,5,5
H038,AC038,True,3.5056105301352107,20.001207017022132,19.999567402508266,1.000456066883497,23.999737736118917,16.00012305262621,21.86213185364859,21.701620298991948,22.365453938361917,0,0,0,0,1,35.346547457839556,2.4,5100.0,3600.0,1500.0,1000.0,0,0,33.007233194471546,49.24270387601166,39,55,5,5,2.4992177383339165,84.83171389881493,0.7800000000000002,0.21999999999999975,45.011584661857476,45.011584661857476,225.0579233092874,8154283.366225611,23403373230.405033,1006.0,0.4736281239640787,0.4951853881547069,P1,-188,BN,230.0,120.0,50.0,234.155.210.167,12023,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,71.84384841506551,P4,0,0,0,0,0,0,0,17.254069136876083,44.575150622308115,5,5
H039,AC039,True,3.514242142521787,19.99819894939986,19.999394855750467,1.0001018402072313,23.999885522257383,15.999415836201416,21.580178337880177,18.46600170130372,21.118950876935855,0,0,0,0,0,46.99269101578829,2.4,6800.0,4900.0,1900.0,1400.0,0,0,56.70150171318634,53.21526089120948,110,70,5,5,3.269303466237176,112.78245843789189,0.6600000000000001,0.33999999999999986,63.46257293939034,63.46257293939034,317.3128646969517,9173149.003186274,48085928979.57957,1006.0,0.4616167887075359,0.49737849336667467,P4,-854,CN,230.0,-120.0,50.0,233.187.86.104,12769,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,28.9225445342883,P1,0,0,0,0,0,0,0,59.501023451797586,33.020189903307894,5,5
H040,AC040,True,3.5041738094420483,19.99959433220472,20.000149682650274,1.0006793318630165,23.999274610423704,16.0007826945917,21.281947457619296,20.041538707081603,21.597232311021745,0,0,0,0,0,26.912916977898064,2.4,3900.0,2800.0,1100.0,800.0,0,0,46.33982815208822,51.482758224070025,68,17,5,5,2.336711284406684,64.59100074695534,0.6100000000000001,0.3899999999999999,39.23541795439021,39.23541795439021,196.17708977195105,4855509.450042922,31588874825.30597,1006.0,0.49203538742266567,0.5253935851667699,P3,-519,AN,230.0,0.0,50.0,238.252.211.198,12478,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,65.81949425069644,P4,0,0,0,0,0,0,0,7.167243593423683,47.85932867657556,5,5
H041,AC041,True,3.485026599930255,19.99842377736835,20.000335428953274,0.998485681226433,23.997429779601735,16.001011798729277,21.270055744112213,20.83104128160426,22.730928336401462,0,0,0,0,0,63.65686196825213,2.4,9200.0,6600.0,2600.0,1900.0,0,0,46.65873248275011,49.36515357853118,103,103,5,5,3.161484994883772,152.7764687238051,0.6300000000000001,0.3699999999999999,82.85182890720803,82.85182890720803,414.25914453604014,11861236.689679034,70885225958.47107,1006.0,0.4581790483330106,0.4922035499549909,P3,112,BN,230.0,120.0,50.0,225.140.143.13,10236,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,48.54138909066479,P4,0,0,0,0,0,0,0,22.13557128213292,47.34304575554732,5,5
H042,AC042,True,3.50405234634192,20.00072114349379,19.999294871485084,1.0008251795569028,24.00189917680915,16.00142508120514,19.323219793442473,18.44856180764443,21.85911566834934,0,0,0,0,1,68.0319554388663,2.4,9800.0,7000.0,2800.0,2000.0,0,0,38.41437675355181,38.01822539968055,36,23,5,5,2.5864489982615497,163.27669305327913,0.7400000000000002,0.2599999999999998,86.11125027041554,86.11125027041554,430.5562513520777,14889800.221459484,53234733003.09109,1006.0,0.49814651844333907,0.5771760959432611,P3,-328,CN,230.0,-120.0,50.0,226.178.137.172,12459,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,37.87528215578741,P2,0,0,0,0,0,0,0,52.79428512137729,56.93468281642046,5,5
H043,AC043,True,3.49760571318039,19.999335040750886,20.001712514217857,1.0016760682706731,24.000430799128427,16.000487765513622,18.20398598064171,18.48087414636918,21.99269691480973,0,0,0,0,0,14.745993424284672,2.4,2100.0,1500.0,600.0,400.0,0,0,44.989086678359016,54.536630953758745,78,35,5,5,1.5332934211554443,35.39038421828321,0.6900000000000002,0.30999999999999983,23.091973164559725,23.091973164559725,115.45986582279863,3009312.739542458,13757657961.015408,1006.0,0.5154826336622675,0.47705358768274625,P3,413,AN,230.0,0.0,50.0,227.163.15.49,11500,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,70.88896856971827,P5,0,0,0,0,0,0,0,22.38207749426116,54.9013258472058,5,5
H044,AC044,True,3.4916058011636517,19.998720220125286,19.99948090204299,0.9997917598163086,24.00027700447255,15.998947816793356,19.311554172629325,18.834032022929446,21.87093682907677,0,0,0,0,1,11.615633120687235,2.4,1700.0,1200.0,500.0,300.0,0,0,33.84399645520949,41.07859567057886,73,84,5,5,1.830446913732991,27.877519489649362,0.6500000000000001,0.34999999999999987,17.267197617891043,17.267197617891043,86.33598808945521,2233060.245774956,12235443304.0071,1006.0,0.5469791586516364,0.4905980375485009,P5,829,BN,230.0,120.0,50.0,233.60.120.80,12934,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,72.99090493027596,P3,0,0,0,0,0,0,0,11.259272200278495,34.33585847686092,5,5
H045,AC045,True,3.4983383233090946,19.99886886548161,19.998488296520886,1.0005225840207386,24.00028608676816,16.00072256225959,19.407881943814015,18.84242807545929,22.53737061584103,0,0,0,0,0,56.138316386401115,2.4,8100.0,5800.0,2300.0,1700.0,0,0,39.115403806659046,32.0829193050279,100,51,5,5,1.6179031617967023,134.73195932736266,0.6400000000000001,0.3599999999999999,73.32350286004649,73.32350286004649,366.6175143002324,10626336.264930176,60823395718.74458,1006.0,0.5282348922242672,0.5196668427771419,P4,898,CN,230.0,-120.0,50.0,235.202.179.206,10211,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,30.76490847842094,P3,0,0,0,0,0,0,0,8.23774920215083,39.37233220553182,5,5
H046,AC046,True,3.489203968870257,19.998203721974825,19.999509893997125,0.9998038460232596,23.999583715941533,15.998762429887423,18.546780810115564,19.21775036536343,21.706366016873517,0,0,0,0,1,45.602654238901984,2.4,6600.0,4700.0,1900.0,1300.0,0,0,59.110124509741084,48.74630271520525,21,64,5,5,1.6889851523722754,109.44637017336476,0.8500000000000003,0.1499999999999997,57.320065288063574,57.320065288063574,286.6003264403179,11464450.504029626,20586862229.609867,1006.0,0.5106385739678316,0.5576173121630361,P2,161,AN,230.0,0.0,50.0,238.200.146.230,12139,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,60.68494897377677,P2,0,0,0,0,0,0,0,44.821057683100356,48.903615177029884,5,5
H047,AC047,True,3.5001440115864266,20.00042194939798,19.998579044276536,1.0006658083202775,23.999906184159492,15.99903325053862,18.99854259360656,21.022920084825955,21.766929925419422,0,0,0,0,1,18.31705062949931,2.4,2600.0,1900.0,700.0,500.0,0,0,51.01872075511368,35.52835481023226,5,95,5,5,2.1053015683091405,43.96092151079834,0.5,0.5,25.27146862156066,25.27146862156066,126.3573431078033,2708755.132355231,27563497787.27056,1006.0,0.4629184218312205,0.5377338181582362,P4,-228,BN,230.0,120.0,50.0,228.74.131.18,12365,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,29.234070531899974,P3,0,0,0,0,0,0,0,39.39373187345193,43.1130455135428,5,5
H048,AC048,True,3.53294572542019,19.999741348990376,19.998978111187235,0.998958134942633,23.99910751510761,15.998592135584783,20.68114041927908,19.09367936458384,22.349765614169304,0,0,0,0,0,42.18551422862495,2.4,6100.0,4400.0,1700.0,1200.0,0,0,47.35557351653327,43.33384969487523,107,73,5,5,2.0725121572434877,101.24523414869988,0.6300000000000001,0.3699999999999999,52.59874489271362,52.59874489271362,262.99372446356807,7860462.386460333,46975763740.31376,1006.0,0.5237091466031286,0.47041842949693513,P1,180,CN,230.0,-120.0,50.0,235.242.66.193,12996,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,39.57172423633126,P3,0,0,0,0,0,0,0,48.9621362729627,58.14951673860078,5,5
H049,AC049,True,3.524304127753095,20.00096034223297,19.999013288346653,0.9989386901426714,24.001084525534544,15.999732644390175,21.641734356307524,21.48891364358104,22.394318744790557,0,0,0,0,0,15.317144457226382,2.4,2200.0,1600.0,600.0,500.0,0,0,37.294824153807916,31.951032494488395,58,100,5,5,3.1871596821324193,36.761146697343314,0.8100000000000003,0.18999999999999972,22.606273203383935,22.606273203383935,113.03136601691968,3669501.116268387,8758710812.109005,1006.0,0.5109771122708967,0.5075226162139305,P4,884,AN,230.0,0.0,50.0,229.178.165.219,11777,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,43.59650852971033,P5,0,0,0,0,0,0,0,32.2214567520805,37.64139076790014,5,5
H050,AC050,True,3.4924086477849636,20.000486398426848,19.99987797255492,1.0008983923937629,23.999615604755363,15.999541171304129,21.84952665652053,20.139552393986328,21.348939720929895,0,0,0,0,1,39.33858167655329,2.4,5700.0,4100.0,1600.0,1200.0,0,0,33.87696508114456,49.39766089554972,29,114,5,5,1.3877641652227173,94.41259602372789,0.7600000000000002,0.23999999999999977,54.0271578010952,54.0271578010952,270.135789005476,8842528.881990371,28414414899.301117,1006.0,0.4767834015171194,0.5050448389586137,P3,-682,BN,230.0,120.0,50.0,236.145.115.170,12081,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,56.536504023467245,P2,0,0,0,0,0,0,0,4.9422136273487,51.08136571206334,5,5
H051,AC051,True,3.500777851915132,19.9993755275551,20.00153511508287,0.9988097392726093,24.000143231540772,15.999989383934532,20.57977170095051,18.260811730651014,22.261689551684235,0,0,0,0,0,29.35196471958152,2.4,4200.0,3000.0,1200.0,900.0,0,0,35.277516477594425,56.474380505027305,74,31,5,5,1.5671112783741434,70.44471532699565,0.5700000000000001,0.42999999999999994,39.727409961035804,39.727409961035804,198.637049805179,4948302.367191542,37985199398.62259,1006.0,0.4836456538403445,0.46868387317602384,P4,800,CN,230.0,-120.0,50.0,225.19.11.163,12876,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,57.775602384768646,P4,0,0,0,0,0,0,0,27.373821335149255,49.470080155749,5,5
H052,AC052,True,3.496346752378903,20.00005418463058,20.000654502786414,1.0001405783295545,24.000516251388472,16.000779132834023,18.69174362701355,18.809800304857685,21.14009609166833,0,0,0,0,1,31.176521916194275,2.4,4500.0,3200.0,1300.0,900.0,0,0,42.69047243321636,54.565801640767454,15,93,5,5,2.8881828642047243,74.82365259886626,0.6000000000000001,0.3999999999999999,41.39740815414607,41.39740815414607,206.98704077073035,5532521.504098828,37531544143.59131,1006.0,0.5087232485357146,0.49005365758000596,P1,270,AN,230.0,0.0,50.0,237.236.167.105,10171,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,59.396894735196874,P3,0,0,0,0,0,0,0,40.02680147241517,54.78810504476955,5,5
H053,AC053,True,3.4936304179112456,20.00095411374502,20.000973444431978,1.0005576514774233,24.001293364686433,16.001005491387478,18.957188326309733,19.88510079243592,22.164877228746317,0,0,0,0,1,65.80204675929168,2.4,9500.0,6800.0,2700.0,1900.0,0,0,55.43086956032765,55.08787508312558,48,24,5,5,3.064105420569885,157.92491222230004,0.6600000000000001,0.33999999999999986,83.09353433363374,83.09353433363374,415.4676716681687,12844805.576995272,67332865575.099815,1006.0,0.5158749226453475,0.4388583720937249,P2,-821,BN,230.0,120.0,50.0,225.205.18.235,12995,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,40.60862379793666,P4,0,0,0,0,0,0,0,34.84180003028246,45.00891834351211,5,5
H054,AC054,True,3.4982282129477262,20.001573929735937,20.00105981020532,1.0004711903286632,23.99906264189415,16.001622561784654,19.427382271722205,21.66588162259145,21.70784732840765,0,1,0,0,0,42.402558772498836,2.4,6100.0,4400.0,1700.0,1300.0,0,0,50.01374361970656,44.46530094663939,116,74,5,5,2.775257187611855,101.7661410539972,0.8100000000000003,0.18999999999999972,58.92433114584597,58.92433114584597,294.6216557292298,10158305.758806929,24246800767.525337,1006.0,0.48467448482879294,0.4657291694269564,P5,450,CN,230.0,-120.0,50.0,234.171.108.16,12245,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,74.93956869683785,P2,0,0,0,0,0,0,0,10.231937824215326,53.20982572412535,5,5
H055,AC055,True,3.5164039435722736,19.998961476357227,19.999434262437056,0.9999631299874268,23.998910445500297,16.00010154372315,20.59253013216881,18.961540481730978,22.264596314664104,0,0,0,0,1,46.66056745258255,2.4,6700.0,4800.0,1900.0,1400.0,0,0,50.11169713380508,39.9370901362263,2,109,5,5,3.788718283034264,111.9853618861981,0.7800000000000002,0.21999999999999975,59.19500785095994,59.19500785095994,295.9750392547997,10764374.922078963,30894521637.1643,1006.0,0.5112952550425542,0.4616803394025392,P4,757,AN,230.0,0.0,50.0,224.182.164.181,12460,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,58.770042301771504,P2,0,0,0,0,0,0,0,34.58749110789884,30.28387197375393,5,5
H056,AC056,True,3.5100779882611137,20.000676827124664,20.000160058973886,0.9996727935564997,24.00265863425189,16.002551652576788,21.422844585187967,18.09585289917498,22.6474200004968,0,0,0,0,1,33.96340938662495,2.4,4900.0,3500.0,1400.0,1000.0,0,0,43.13303014931183,57.52849163742705,94,104,5,5,1.8107417469417122,81.51218252789988,0.51,0.49,43.304248652962464,43.304248652962464,216.5212432648123,5123015.302853549,50085975676.09336,1006.0,0.5553894841801268,0.4425971506411068,P4,-317,BN,230.0,120.0,50.0,234.248.145.156,12074,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,28.962356188894617,P1,0,0,0,0,0,0,0,56.23102507814682,40.26395310669615,5,5
H057,AC057,True,3.5060083429080535,19.999318126630794,20.000527607044027,0.9996959855819363,23.99879046126463,15.99903035610621,19.042877233655453,20.075022615280318,21.75973497912927,0,0,0,0,0,26.580098628493502,2.4,3800.0,2700.0,1100.0,800.0,0,0,38.25578157640774,36.22890639196621,90,87,5,5,1.4485557251532597,63.7922367083844,0.8100000000000003,0.18999999999999972,38.62737217142837,38.62737217142837,193.13686085714184,6367747.060175107,15199138318.139647,1006.0,0.409290162040235,0.5282823783287993,P3,791,CN,230.0,-120.0,50.0,229.189.71.156,11144,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,42.495830282918504,P5,0,0,0,0,0,0,0,26.615279784069106,45.173491794434675,5,5
H058,AC058,True,3.4955756896377466,19.99985313028588,20.001818324970525,1.0011883594601878,24.001483556263118,15.999736401283275,19.26302982149996,19.954356547267864,21.282524927191357,0,0,0,0,1,19.881283324758737,2.4,2900.0,2100.0,800.0,600.0,0,0,38.06437347107877,31.596297831752686,39,65,5,5,3.8237528990631047,47.71507997942097,0.55,0.44999999999999996,27.522773174553205,27.522773174553205,137.613865872766,3234084.0382195767,26925619632.387253,1006.0,0.4588059092475576,0.5492647256106138,P3,106,AN,230.0,0.0,50.0,237.222.82.223,11689,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,63.16356150396333,P1,0,0,0,0,0,0,0,41.70271091657439,49.27440802256852,5,5
H059,AC059,True,3.498073351860116,19.9999107769232,19.99856721617868,1.0018172354445671,24.00005223782684,15.999262798635996,18.902731321484072,20.629033228905687,22.02312366605741,0,0,0,0,1,44.10729298633688,2.4,6400.0,4600.0,1800.0,1300.0,0,0,47.496239985252615,51.740907206461316,22,7,5,5,2.806757765033065,105.8575031672085,0.5,0.5,55.29435631602729,55.29435631602729,276.47178158013645,6522657.96867002,66372654485.83974,1006.0,0.5125222632980763,0.48831353537362543,P4,351,BN,230.0,120.0,50.0,228.195.52.88,12109,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,60.68650470354969,P3,0,0,0,0,0,0,0,59.59481331633049,37.370568008694974,5,5
H060,AC060,True,3.495023086756945,19.998943780267645,19.99849223473368,1.0009023526071634,23.997554441715195,15.99867001363244,19.92646241288362,21.915737303759606,21.979951706690244,0,0,0,0,0,36.24991485301603,2.4,5200.0,3700.0,1500.0,1100.0,0,0,32.34218540560633,45.14835343049812,62,111,5,5,1.4543765371751431,86.99979564723847,0.7700000000000002,0.22999999999999976,46.348819376748416,46.348819376748416,231.7440968837421,8255472.080806071,25092481060.576496,1006.0,0.5275540057685612,0.4912654939369207,P5,380,CN,230.0,-120.0,50.0,229.96.183.41,12348,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,25.13365509458786,P3,0,0,0,0,0,0,0,17.31566126840358,47.47974062051673,5,5
H061,AC061,True,3.4853422644329677,20.00069782243606,19.998985376326477,1.0009045787086752,23.99969660855196,16.001474908858142,18.45199240072233,18.06223567852605,21.76442933458392,0,0,0,0,0,31.926741738006008,2.4,4600.0,3300.0,1300.0,900.0,0,0,35.15066982244817,38.83160711815115,76,41,5,5,3.806445916236121,76.62418017121442,0.6100000000000001,0.3899999999999999,42.774359627047,42.774359627047,213.871798135235,5760081.537994448,37473821554.53411,1006.0,0.5791960756593291,0.498646988440793,P3,-85,AN,230.0,0.0,50.0,237.88.101.203,10440,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,66.83680707638837,P2,0,0,0,0,0,0,0,27.955783935542094,58.465578835841974,5,5
H062,AC062,True,3.50515968587566,20.000005480457204,20.00063709365279,0.999725492981469,24.000050601753582,16.000825941113785,21.14286513097174,19.20831328933088,20.985937692276455,0,1,0,0,0,31.502514421766296,2.4,4500.0,3200.0,1300.0,900.0,0,0,41.74152600796899,49.69973164021593,94,16,5,5,3.8980914661480734,75.60603461223911,0.7200000000000002,0.2799999999999998,40.37896631996,40.37896631996,201.8948315998,6708445.7569748415,26546790873.04938,1006.0,0.49275913049156,0.4848679818446287,P3,140,BN,230.0,120.0,50.0,235.71.84.104,10191,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,32.16687456798539,P4,0,0,0,0,0,0,0,22.54124139693856,39.884423477547,5,5
H063,AC063,True,3.50580535078457,20.000828533665935,20.001271026282645,1.0007715457004742,24.002455867409136,15.999976761554938,20.628527067094964,19.276855790341187,21.09443891409671,0,0,0,0,1,23.290650553160585,2.4,3400.0,2400.0,1000.0,700.0,0,0,54.60311075520825,32.19091348507172,100,46,5,5,3.429182036994571,55.8975613275854,0.5,0.5,32.31613332336974,32.31613332336974,161.5806666168487,3444259.1494595013,35047770952.39604,1006.0,0.4995466887343916,0.5593203579487047,P3,-550,CN,230.0,-120.0,50.0,235.9.227.145,12222,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heatpump,35.64979706587174,P3,0,0,0,0,0,0,0,46.160062376165115,51.810604747333166,5,5
