house,name,volume,cooling_power,air_part,material_part,min_coolingtime,min_heatingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,defrost_cycle,heating_power,ventilation_power,standby_power,cop,cooling_power_thermal,cooling_setpoint,heating_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,U,Um,Ca,Cm,Cp,with_dr,mass_change,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H034,FG034,0.116,72.0,0.8200000000000001,0.17999999999999994,45.58115952016948,38.48267958087162,37,653,5,5,50400,519.2929489750605,3.2043358097785655,0.5075994882474328,4.000635488555278,288.04575517598,4.001118566880719,-99999,0.49996285739574103,6.99885345998334,-3.9999390061867413,2.6258172919558875,2.903290975963332,19.999691925935085,0,0,0,0,1,27.856622882363855,2.235829520662208,1.4271071319786108,0.6382897796053477,0.15957244490133693,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06487006711010282,P5,603,AN,230.0,0.0,50.0,226.2.184.197,11167,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,56.03475770322551,58.633216906142295,5,5
H035,FG035,0.1,72.0,0.8400000000000001,0.15999999999999992,48.06075543385721,47.687213517575685,22,320,5,5,25200,445.31831057676925,3.657946459003713,0.4806726682415577,3.9972962074026017,287.8053269329873,3.9993776189924044,-99999,0.5000674132427141,6.998583090404476,-4.001007802317494,2.130696582115124,3.9355997995122416,19.999689026093403,0,0,0,0,0,21.41033622838781,1.9019247979247829,1.2926608140191305,0.6796592669855144,0.1699148167463786,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06476591828701482,P4,319,BN,230.0,120.0,50.0,230.56.137.72,12812,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,40.58209295907392,35.8311857856055,5,5
H036,FG036,0.1,72.0,0.8600000000000001,0.1399999999999999,37.33190939116979,57.636404767497176,19,308,5,5,64800,480.8236670371707,2.8383671705480866,0.5038538151587723,3.978737722138402,286.469115993965,4.000842256929345,-99999,0.5012786020214236,6.999611126691998,-4.001011427399973,3.073154139309503,3.647762684951595,20.00162199110172,0,0,0,0,1,32.57048460809606,2.1499935980967364,1.2926608140191305,0.6012393781839386,0.15030984454598464,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.0648914079365457,P4,471,CN,230.0,-120.0,50.0,235.212.118.11,10101,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,2.0671116979595205,51.935658937246416,5,5
H037,FG037,0.082,60.0,0.8400000000000001,0.15999999999999992,38.89279709981594,45.90367757742744,14,844,5,5,39600,443.30808640537384,3.959587050163973,0.5047163390895245,3.9993707829977034,239.96224697986221,4.000376705275182,-99999,0.4992876363989209,7.000070887244385,-3.9978440620719677,4.060024102879437,3.602332690320443,19.998739485425915,0,0,0,0,0,78.99721159567622,2.1108750482639373,1.1324711628111748,0.5364936990195424,0.1341234247548856,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06503027763180713,P4,92,AN,230.0,0.0,50.0,237.250.99.137,10427,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,46.877275166996704,32.003056184310154,5,5
H038,FG038,0.098,72.0,0.81,0.18999999999999995,56.678490850241914,41.832846569330705,9,881,5,5,50400,396.78548274018203,2.8844841426166417,0.48918185445715473,3.996156305297629,287.7232539814293,3.9990603103379265,-99999,0.499672359060454,6.999977062269418,-3.999437779266275,3.1994270884764817,5.127754811652128,19.999133346030384,0,0,0,0,0,44.17223554763681,2.1490150543334368,1.2753673681877784,0.5934659999780043,0.14836649999450108,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06480811857926053,P1,779,BN,230.0,120.0,50.0,234.155.210.167,12023,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,22.68136016848515,35.739399083363836,5,5
H039,FG039,0.1,72.0,0.9300000000000002,0.06999999999999984,56.77505247306633,48.873012246793266,23,130,5,5,28800,302.9050763785941,2.777269650295692,0.5311983851477765,3.9987524125570126,287.9101737041049,3.9992417526951676,-99999,0.5000011548381214,6.999851457323538,-3.9999911242657653,2.4483916590915578,5.502916483882383,20.000480827071137,1,0,0,0,1,61.37142888995896,1.8510891904687607,1.2926608140191305,0.6983244355134414,0.17458110887836034,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.0647637330613713,P4,-695,CN,230.0,-120.0,50.0,233.187.86.104,12769,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,0.5827266595275793,47.31367307643244,5,5
H040,FG040,0.082,60.0,0.8900000000000001,0.10999999999999988,54.07664282266286,32.13469825432555,23,183,5,5,72000,411.45981427059576,3.181962794122165,0.48408719338833345,4.003872842385697,240.2323705431418,3.9979521712599504,-99999,0.49979160310268295,6.9998070803769545,-3.9996798513061536,2.729151661724924,3.127186571036858,20.000615503223923,0,0,0,0,1,58.19501019555215,2.2602853914156005,1.1324711628111748,0.5010301650898678,0.12525754127246694,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06502738322144536,P3,-728,AN,230.0,0.0,50.0,238.252.211.198,12478,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,41.81650228454244,52.69288935901527,5,5
H041,FG041,0.082,60.0,0.9200000000000002,0.07999999999999985,39.5361689382922,42.540111459969424,6,348,5,5,57600,446.1679804994609,4.868582685047833,0.517446914774228,3.98217922322552,238.9307533935312,3.999054232225649,-99999,0.5016490992664437,6.999260854997015,-3.99883517013456,4.264692312823238,4.287554113502088,19.9987981424822,0,0,0,0,0,26.648060100221862,2.097686652932649,1.1324711628111748,0.5398666961187626,0.13496667402969065,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06500312866916794,P3,8,BN,230.0,120.0,50.0,225.140.143.13,10236,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,6.615602401841613,41.68129631804609,5,5
H042,FG042,0.098,72.0,0.8,0.19999999999999996,31.692736942503775,51.84815790641872,51,526,5,5,43200,477.4948970008091,3.191893169051724,0.49588532275910774,4.008970000716123,288.64584005156087,3.99896928990295,-99999,0.4981781758377255,7.000343291685991,-4.0003508509138594,2.801535220416421,4.225846315257932,20.00058961908404,0,0,0,0,1,32.19917498852818,2.145092009368956,1.2753673681877784,0.5945513584580302,0.14863783961450755,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06533416677116904,P3,-409,CN,230.0,-120.0,50.0,226.178.137.172,12459,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,9.417449121196409,47.895564047072725,5,5
H043,FG043,0.076,72.0,0.8200000000000001,0.17999999999999994,33.34786232887841,34.708650304702985,46,867,5,5,54000,522.9948385325046,4.793267243567875,0.4727467306041513,4.000463987509131,288.0334071006574,3.999186243272945,-99999,0.49995930232789976,7.001646421202008,-4.000646548866649,2.1034537918949368,2.706576258577193,20.0017329455944,0,0,0,0,1,38.50199284362415,1.950116073666016,1.0765320862157983,0.552034876668664,0.138008719167166,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06532854942513708,P3,-410,AN,230.0,0.0,50.0,227.163.15.49,11500,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,34.153451907391506,41.13656974104429,5,5
H044,FG044,0.1,72.0,0.9400000000000002,0.05999999999999983,30.03667562819821,36.7114058303575,30,583,5,5,54000,400.53992526781764,4.094273763451389,0.4889888169535115,3.996102064767629,287.7193486632693,4.00093865997584,-99999,0.49807955044228064,7.001338794422279,-3.999056308338777,5.629274206761085,3.444591587202576,19.999222300496765,0,0,0,0,1,36.36220551012704,2.402974416389381,1.2926608140191305,0.5379419794079348,0.1344854948519837,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06462261464765677,P5,341,BN,230.0,120.0,50.0,233.60.120.80,12934,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,18.627817723834617,52.892124910071985,5,5
H045,FG045,0.116,72.0,0.8,0.19999999999999996,31.951065317464572,30.223086898390324,36,65,5,5,21600,463.8551437692836,3.6772818321305216,0.4995971893205069,3.978339852755796,286.4404693984173,4.000561997075188,-99999,0.5017536376177455,7.000682277432201,-4.00034863927722,5.244717326552135,4.740516580566143,20.001606817218782,0,0,0,0,1,51.079895755342875,2.256795200272219,1.4271071319786108,0.6323600527892254,0.15809001319730634,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06508980100709214,P4,875,CN,230.0,-120.0,50.0,235.202.179.206,10211,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,44.282803551385285,42.435817448992395,5,5
H046,FG046,0.116,72.0,0.9300000000000002,0.06999999999999984,49.824870159051784,30.733154220956404,27,468,5,5,32400,355.6647716408695,3.6286273589189992,0.47346581399009413,3.9972301719669705,287.80057238162186,4.001723985079893,-99999,0.5003129148483892,6.999879114756809,-4.000483109523017,2.6766445909679386,5.944343059016305,20.002144450682255,0,0,0,0,1,44.924340763441705,2.209422871255174,1.4271071319786108,0.6459185113657626,0.16147962784144065,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06501857597127082,P2,406,AN,230.0,0.0,50.0,238.200.146.230,12139,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,56.176496311696845,57.82406424479635,5,5
H047,FG047,0.116,72.0,0.8200000000000001,0.17999999999999994,56.37451632484057,56.501488931511346,4,778,5,5,61200,577.703192424534,3.8904137593805417,0.4762243251331466,3.979303429125134,286.50984689700965,3.999080895948145,-99999,0.5006646939084297,6.998552135710567,-4.001273317099308,4.782077041045893,3.4729915832098013,19.99787189382503,0,0,0,0,0,54.78099894216958,2.134132559897949,1.4271071319786108,0.668705945823184,0.167176486455796,0.02140553670284402,85771.33996866496,1163712000.0000002,1006.0,True,0.06467171373092145,P4,263,BN,230.0,120.0,50.0,228.74.131.18,12365,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,16.479858590034638,34.42075011434477,5,5
H048,FG048,0.076,72.0,0.9100000000000001,0.08999999999999986,50.32513923341163,51.13407734879782,29,562,5,5,32400,320.6057636173487,3.5124557742943576,0.4904675245396791,4.013297283002004,288.95740437614427,4.000687281507822,-99999,0.4999817589365884,7.0007446571405465,-4.000680576795099,2.7439622474235414,4.221111351693361,20.002304217133755,0,0,0,0,1,67.77330461778763,1.938534141638332,1.0765320862157983,0.5553330545450071,0.13883326363625179,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06517939700003375,P1,-784,CN,230.0,-120.0,50.0,235.242.66.193,12996,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,54.233232876572394,51.71218060961607,5,5
H049,FG049,0.1,72.0,0.9400000000000002,0.05999999999999983,39.22309245140104,35.79654361990253,7,650,5,5,57600,359.8635356985949,4.659069630321363,0.5134187647712722,4.014109472537223,289.01588202268005,4.000280406106717,-99999,0.4993952936262613,7.00005801708479,-3.9995881638939554,3.9785856249092855,5.530286799984257,20.000365239518658,0,0,0,0,1,23.942478014831558,2.1804063976193993,1.2926608140191305,0.59285315592106,0.148213288980265,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06492246693497115,P4,480,AN,230.0,0.0,50.0,229.178.165.219,11777,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,30.338582236458176,58.76918136675782,5,5
H050,FG050,0.076,72.0,0.8,0.19999999999999996,53.744892633955715,46.00294530372183,32,610,5,5,54000,458.0734545398543,2.023891914331166,0.46865618219414606,3.997334057925684,287.80805217064926,4.000875454947656,-99999,0.49889312754787335,6.999242828130766,-4.0006130667462765,4.469067685578466,3.0525872002242793,19.998683336200436,0,0,0,0,1,42.293909058415274,2.1983463950996325,1.0765320862157983,0.4897008445145462,0.12242521112863655,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06498878664367148,P3,444,BN,230.0,120.0,50.0,236.145.115.170,12081,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,0.5527778985731557,36.484960365279534,5,5
H051,FG051,0.1,72.0,0.8300000000000001,0.16999999999999993,54.11838750843025,53.862175126518366,25,136,5,5,39600,580.5647421837303,4.11709636519391,0.5237007792117999,3.9786917260012844,286.4658042720925,4.000292684284735,-99999,0.4997767425404159,7.000931181528962,-3.998065564168957,2.7692833315983667,3.4076656276620625,19.999773376258776,0,0,0,0,1,34.394683849895685,1.701268624051958,1.2926608140191305,0.7598216976107893,0.18995542440269733,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06522524891350544,P4,477,CN,230.0,-120.0,50.0,225.19.11.163,12876,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,15.70886002066717,55.86690596647733,5,5
H052,FG052,0.1,72.0,0.81,0.18999999999999995,36.1651590100741,52.50447739818594,1,66,5,5,21600,350.79813320601875,3.8611425095078697,0.5062280674052081,3.9839061308720214,286.8412414227855,3.998767093294192,-99999,0.5002387760268445,6.998714085191922,-4.001104984119941,4.183414134788286,5.536150919796988,20.001097664165766,0,0,0,0,1,42.97107148619584,2.0469086035000315,1.2926608140191305,0.631518579680986,0.1578796449202465,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06498945931291956,P1,693,AN,230.0,0.0,50.0,237.236.167.105,10171,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,54.041202330907055,44.18968440245138,5,5
H053,FG053,0.076,72.0,0.9400000000000002,0.05999999999999983,59.78951239809727,49.35650580399662,29,525,5,5,64800,580.0857890796408,2.707815124885083,0.5152407667366651,3.97833593700047,286.44018746403384,4.000778730328567,-99999,0.500855734889817,6.9996233366571525,-3.997404578286042,2.6184025851570523,2.9608272473775767,20.00052650713163,0,0,0,0,0,59.91495609568558,2.098629330886237,1.0765320862157983,0.5129691415116104,0.1282422853779026,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06485287510538403,P2,810,BN,230.0,120.0,50.0,225.205.18.235,12995,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P1,0,0,0,0,0,0,0,27.648502281515228,41.47471166460148,5,5
H054,FG054,0.082,60.0,0.9300000000000002,0.06999999999999984,37.087644015710104,41.91323719741894,50,505,5,5,54000,513.8485544138176,4.694713011320474,0.5031254688329765,4.007602569863552,240.45615419181314,4.000562158890103,-99999,0.5011494606751784,7.000182748469326,-4.000985389785357,2.364022942736489,4.533429938764705,20.000167524524546,1,0,0,0,1,55.108952709996274,2.1505056279755177,1.1324711628111748,0.5266069281935715,0.13165173204839287,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06469194542740615,P5,-357,CN,230.0,-120.0,50.0,234.171.108.16,12245,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,10.566784052748721,32.43781568601701,5,5
H055,FG055,0.098,72.0,0.8700000000000001,0.1299999999999999,51.014898401879606,39.304241517485394,40,745,5,5,32400,407.6349743091443,3.789994218506723,0.5133622201320872,4.005829350055903,288.419713204025,4.0011783500468985,-99999,0.5009932919159175,7.002203621040289,-4.000845984052364,2.7666577148617875,4.236670584915105,20.000478646308398,0,0,0,0,0,34.32700185749745,2.007562838811123,1.2753673681877784,0.6352814186095664,0.1588203546523916,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06496870091619969,P4,-497,AN,230.0,0.0,50.0,224.182.164.181,12460,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,42.85692011525073,54.14468725793729,5,5
H056,FG056,0.076,72.0,0.9400000000000002,0.05999999999999983,48.73827112735299,33.43767194624062,32,200,5,5,25200,354.88041029456724,4.102039302088308,0.5118657268902661,3.989353560556538,287.23345636007076,3.9999083533331925,-99999,0.5020468134128958,6.999852826247562,-3.9995333721640356,4.8699065832056245,3.273347321642583,20.001295365206857,0,1,0,0,1,28.638852599708194,2.3026748393909893,1.0765320862157983,0.4675137226498376,0.1168784306624594,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06501601319261532,P4,816,BN,230.0,120.0,50.0,234.248.145.156,12074,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,48.192274022953285,30.439951346957073,5,5
H057,FG057,0.1,72.0,0.9100000000000001,0.08999999999999986,36.705565675530295,48.04110013971156,29,218,5,5,64800,361.67366873210767,3.087322178365615,0.5168161073257589,4.003055710913632,288.22001118578146,4.001579890694818,-99999,0.4994358894490427,7.001600155738606,-4.001244664958182,2.99902300705428,3.693823170039619,20.00034734915234,1,0,0,0,1,65.72747161883893,2.385086907756089,1.2926608140191305,0.5419763991892762,0.13549409979731905,0.0193889427631488,73940.81031781464,1003200000.0000004,1006.0,True,0.06494585736897253,P3,-299,CN,230.0,-120.0,50.0,229.189.71.156,11144,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,19.092772520717553,39.842880909827194,5,5
H058,FG058,0.076,72.0,0.8500000000000001,0.1499999999999999,32.09401141023265,37.888824904466276,45,552,5,5,36000,350.0016400092602,4.009408890489001,0.46841920409793514,3.9947593473820047,287.62267301150433,4.001298511873086,-99999,0.49978090177536655,6.999398685010607,-3.999621530058091,5.382385325973697,4.917182131305548,20.000723571960407,0,0,0,0,0,75.92479837823817,2.1229061351181038,1.0765320862157983,0.5071030077153682,0.12677575192884205,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06476591410319198,P3,34,AN,230.0,0.0,50.0,237.222.82.223,11689,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,21.175694449119547,32.18828652079348,5,5
H059,FG059,0.098,72.0,0.8200000000000001,0.17999999999999994,55.15112708428791,36.46095349947838,12,283,5,5,50400,526.4323180979524,4.979812283494696,0.49177631490636076,3.999260581812787,287.94676189052063,4.001176356255001,-99999,0.5005938359340634,6.998723732840815,-4.000508138889673,4.44331244204752,3.0745348311089673,20.00025880005009,0,0,0,0,0,37.88458473912923,2.093015926981295,1.2753673681877784,0.6093443206747161,0.15233608016867903,0.01912955404511442,72461.99411145833,983136000.0000001,1006.0,True,0.06495101693560208,P4,23,BN,230.0,120.0,50.0,228.195.52.88,12109,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P2,0,0,0,0,0,0,0,56.941980766809074,44.282467759746176,5,5
H060,FG060,0.076,72.0,0.8500000000000001,0.1499999999999999,38.46936439379212,51.86833607354158,43,705,5,5,72000,484.88349753435335,4.750128457768968,0.5132300071880888,4.001192527615468,288.0858619883137,3.999380204995617,-99999,0.500145468201975,7.000984130514818,-3.999869762278976,5.944364856161947,4.963474274369307,19.999151788424577,0,1,0,0,1,52.92709861280082,1.8463549738079512,1.0765320862157983,0.5830580259415349,0.14576450648538372,0.016147173934540248,56195.015841539105,762432000.0,1006.0,True,0.06522203963673052,P5,794,CN,230.0,-120.0,50.0,229.96.183.41,12348,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P4,0,0,0,0,0,0,0,9.179446833165203,38.7107207084897,5,5
H061,FG061,0.082,60.0,0.8400000000000001,0.15999999999999992,41.650424479830605,42.54115364601821,24,170,5,5,50400,440.92347968641855,2.0645176405781696,0.4842680271033676,4.003516599940579,240.21099599643475,4.00051041694207,-99999,0.5007386884842897,7.002353322763068,-4.000016502626704,5.379258661069699,5.07921966301604,19.999483341472672,0,0,0,0,0,28.397812961480227,2.1251432002165016,1.1324711628111748,0.5328916953435434,0.13322292383588585,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06502937249700566,P3,258,AN,230.0,0.0,50.0,237.88.101.203,10440,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P3,0,0,0,0,0,0,0,4.942674304987995,59.94037668196313,5,5
H062,FG062,0.082,60.0,0.9100000000000001,0.08999999999999986,48.682388591894366,36.50980986321101,4,898,5,5,75600,523.60291647522,3.84102415022233,0.5059537440770575,4.009079564086869,240.54477384521212,3.999209300224057,-99999,0.4999586147409736,6.998489830505068,-4.000229113204453,2.880129804680978,3.1647428885363422,19.99996590145674,0,0,0,0,0,71.11304944122827,1.9804039465206933,1.1324711628111748,0.5718384700256612,0.1429596175064153,0.01698621813126106,60631.46446060798,822624000.0,1006.0,True,0.06506905127233627,P3,-382,BN,230.0,120.0,50.0,235.71.84.104,10191,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,fridge,P5,0,0,0,0,0,0,0,33.93687168428003,48.31894517240987,5,5
