house,name,with_dr,cop,heating_setpoint,cooling_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,floor_area,ceiling_height,heating_power_thermal,heating_power,cooling_power_thermal,cooling_power,ventilation_power,standby_power,min_heatingtime,min_coolingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,mass_change,volume,air_part,material_part,Ua,U,Um,Ca,Cm,Cp,mass_fraction_external_heat,mass_fraction_internal_heat,schedule,schedule_skew,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,d_priority,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H035,EH035,True,1,20.00146339327521,99999,0.9990574976641498,22.999726144382727,17.000434380132994,18.975598897697093,20.021199187196057,21.5740471985284,0,0,0,0,1,40.32064310490365,10.364212611233492,2.4,800.0,1500.0,0,0,0,0,4.433627602144352,3.0315330494540134,0,0,5,5,3.025870178309669,24.874110266960383,0.7000000000000002,0.2999999999999998,16.606165386279688,1.9087546421011137,83.03082693139844,214574.71805860102,9357640282.43049,1006.0,0.47104604180560505,0.5260690185587896,P4,218,BN,230.0,120.0,50.0,230.56.137.72,12812,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,61.793939624516305,P3,0,0,0,0,0,0,0,1.3373545550064163,2.1801522060765373,5,5
H036,EH036,True,1,20.000374320786644,99999,0.9996259182898781,22.99945883527905,16.99911325366561,19.528097184546557,20.53927994021189,22.20604194616006,0,0,0,0,0,66.98748901327977,25.42496969541096,2.4,2000.0,2400.0,0,0,0,0,2.1057094559742646,4.037781707918088,0,0,5,5,1.62494766211772,61.01992726898631,0.9200000000000004,0.07999999999999963,33.95474741724511,3.9028445307178288,169.77373708622554,691818.9730631209,6121519103.624678,1006.0,0.47903144859258356,0.4977988310507143,P4,429,CN,230.0,-120.0,50.0,235.212.118.11,10101,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,68.08696499384808,P1,0,0,0,0,0,0,0,4.694658845189757,4.792942409814695,5,5
H037,EH037,True,1,19.999854498933683,99999,1.0006393254105477,22.998466754556997,16.998784850905693,20.438336874646133,18.04395748402813,22.25150372220019,0,0,0,0,0,41.85238656785636,42.002343524666806,2.4,3400.0,2400.0,0,0,0,0,4.186441124996332,4.607259700081597,0,0,5,5,1.8303778890269284,100.80562445920033,0.9100000000000004,0.08999999999999964,57.64774633225487,6.62617773933964,288.23873166127436,1130470.1828278324,11376922776.465303,1006.0,0.4841766406055785,0.4720239450807746,P4,-547,AN,230.0,0.0,50.0,237.250.99.137,10427,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,21.13925402599181,P5,0,0,0,0,0,0,0,2.7480243727985174,2.555534283937801,5,5
H038,EH038,True,1,19.99982954208886,99999,0.9991299748476533,23.00133766013994,17.00009684391485,21.672341477664766,21.591391953125513,21.562604407636282,0,0,0,0,1,54.860063480171036,48.493924792866395,2.4,3900.0,2400.0,0,0,0,0,2.208385356306878,4.1237071875336575,0,0,5,5,2.4992177383339165,116.38541950287934,0.7600000000000002,0.23999999999999977,61.753935204093935,7.0981534717349355,308.76967602046966,1090046.7487814135,35027355853.58654,1006.0,0.4736281239640787,0.4951853881547069,P1,538,BN,230.0,120.0,50.0,234.155.210.167,12023,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,47.91605645251444,P3,0,0,0,0,0,0,0,0.805039068816597,2.109152139481375,5,5
H039,EH039,True,1,19.999456335573388,99999,1.0022063221584732,23.000200593420733,17.00096649503842,19.792032694284085,21.185002804250793,23.23747804940903,0,0,0,0,0,59.10263750839641,40.557307349480524,2.4,3200.0,2400.0,0,0,0,0,4.079475078437558,2.220893800048258,0,0,5,5,3.269303466237176,97.33753763875326,0.5900000000000001,0.4099999999999999,54.771731949271164,6.295601373479444,273.85865974635584,707726.2800561027,50045121601.588585,1006.0,0.4616167887075359,0.49737849336667467,P4,251,CN,230.0,-120.0,50.0,233.187.86.104,12769,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,24.69472252123938,P2,0,0,0,0,0,0,0,0.8977208464021402,3.6862168039986645,5,5
H040,EH040,True,1,19.999826722675202,99999,1.0007868716146118,23.001935160540505,16.99898199538416,20.335304423791385,21.881844726297956,22.889168256043213,0,0,0,0,1,46.687225284132,14.200713062521732,2.4,1100.0,2000.0,0,0,0,0,2.8232496440073,4.424724448987028,0,0,5,5,2.336711284406684,34.08171135005215,0.6400000000000001,0.3599999999999999,20.702732175630725,2.3796243880035317,103.51366087815363,268803.13111900975,15385847771.867538,1006.0,0.49203538742266567,0.5253935851667699,P3,-778,AN,230.0,0.0,50.0,238.252.211.198,12478,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,35.5464047868641,P2,0,0,0,0,0,0,0,3.914049578937799,3.6825781343326334,5,5
H041,EH041,True,1,19.99864136211859,99999,1.0007718578731815,23.000259527862873,16.998622476801508,21.696043713834655,20.001268141913357,22.153008351849323,1,0,0,0,1,54.87332949795648,45.43334867865314,2.4,3600.0,2400.0,0,0,0,0,4.7218095126291875,2.1824230723275586,0,0,5,5,3.161484994883772,109.04003682876753,0.9100000000000004,0.08999999999999964,59.133232695049436,6.796923298281545,295.6661634752472,1222813.8164975194,12306258556.494652,1006.0,0.4581790483330106,0.4922035499549909,P3,-709,BN,230.0,120.0,50.0,225.140.143.13,10236,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,21.426377050148965,P2,0,0,0,0,0,0,0,1.7353461855612407,4.038168217375192,5,5
H042,EH042,True,1,19.999982870788173,99999,1.0001650764928562,22.99905914892955,16.997963721667325,19.402456233126934,18.840531112909677,21.16810819066484,0,0,0,0,0,23.44493807068811,52.08554283321613,2.4,4200.0,2400.0,0,0,0,0,4.219928831911512,4.126477112229706,0,0,5,5,2.5864489982615497,125.0053027997187,0.6500000000000001,0.34999999999999987,65.92712476729986,7.577830433022973,329.6356238364993,1001324.2831621232,54864827398.79652,1006.0,0.49814651844333907,0.5771760959432611,P3,449,CN,230.0,-120.0,50.0,226.178.137.172,12459,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,59.04805894188399,P2,0,0,0,0,0,0,0,2.322331260456888,3.576866485478969,5,5
H043,EH043,True,1,19.999039742656617,99999,0.998950578180943,23.00130861374204,16.99963293938412,18.849942362538027,21.292033764450704,22.07344435710939,0,0,0,0,1,24.902410680948893,11.770568291849706,2.4,900.0,1500.0,0,0,0,0,3.147593743230352,2.7684670969738545,0,0,5,5,1.5332934211554443,28.249363900439295,0.6900000000000002,0.30999999999999983,18.432508363891145,2.1186791222863386,92.16254181945573,240209.79864254972,10981657722.656765,1006.0,0.5154826336622675,0.47705358768274625,P3,-572,AN,230.0,0.0,50.0,227.163.15.49,11500,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,54.36408733995737,P5,0,0,0,0,0,0,0,4.6398277085083635,3.1654308554434536,5,5
H044,EH044,True,1,20.001280437380007,99999,0.9985329203657233,23.00006341895266,16.999584067215935,21.1055183939655,19.761360315466458,21.821974568287345,0,0,0,0,0,39.536331227777225,15.357597961258103,2.4,1200.0,2000.0,0,0,0,0,2.3624449575910735,4.624937679476247,0,0,5,5,1.830446913732991,36.858235107019446,0.6700000000000002,0.32999999999999985,22.82980842954472,2.624115911441922,114.1490421477236,304328.26772789215,15252674851.986782,1006.0,0.5469791586516364,0.4905980375485009,P5,-669,BN,230.0,120.0,50.0,233.60.120.80,12934,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,74.93520544155473,P1,0,0,0,0,0,0,0,0.7394471020360144,4.95521932007893,5,5
H045,EH045,True,1,20.00216710733869,99999,1.000456758868226,23.001475464373843,16.999852491705507,19.04223645190347,18.73988624921934,22.0227694180465,0,0,0,0,0,37.76464044291908,61.45178515048258,2.4,4900.0,2400.0,0,0,0,0,4.966970616623048,2.461587800426601,0,0,5,5,1.6179031617967023,147.4842843611582,0.7400000000000002,0.2599999999999998,80.26354251920293,9.225694542437118,401.31771259601464,1344963.2576928674,48085776073.11198,1006.0,0.5282348922242672,0.5196668427771419,P4,44,CN,230.0,-120.0,50.0,235.202.179.206,10211,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,66.61670036196062,P1,0,0,0,0,0,0,0,3.5984800013003504,2.562818232843167,5,5
H046,EH046,True,1,20.00018247435854,99999,0.9990089663027574,22.999930152373675,17.0017055645361,20.463252701857968,20.232514570803666,21.229426717874503,0,0,0,0,0,58.15370316278011,58.43443822571306,2.4,4700.0,2400.0,0,0,0,0,3.550534012535576,4.230518951746694,0,0,5,5,1.6889851523722754,140.24265174171134,0.52,0.48,73.44892243820057,8.44240487795409,367.24461219100283,898703.4602781049,84414856936.37091,1006.0,0.5106385739678316,0.5576173121630361,P2,-721,AN,230.0,0.0,50.0,238.200.146.230,12139,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,54.45762159130554,P2,0,0,0,0,0,0,0,2.929442897164801,3.710253919643355,5,5
H047,EH047,True,1,20.00101618558373,99999,1.0020635453134084,23.000800884232184,16.999163359601773,20.63570361832634,21.528558332968064,21.309421444699318,0,0,0,0,0,69.58544902753914,24.62259466909332,2.4,2000.0,2400.0,0,0,0,0,3.7552753750826704,2.579614359887211,0,0,5,5,2.1053015683091405,59.09422720582397,0.9200000000000004,0.07999999999999963,33.971032845171955,3.9047164189852825,169.85516422585977,669986.1735212296,5928332873.288233,1006.0,0.4629184218312205,0.5377338181582362,P4,430,BN,230.0,120.0,50.0,228.74.131.18,12365,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,39.08620239962801,P2,0,0,0,0,0,0,0,4.244454622180996,2.880857917251526,5,5
H048,EH048,True,1,19.999159555592158,99999,0.9998535896157558,23.000480977338007,16.999254374802824,19.468070971055933,19.32633055209972,21.717325401920185,1,0,0,0,0,60.384573382844145,55.905383649818916,2.4,4500.0,2400.0,0,0,0,0,3.2657424385272877,3.3696871559365182,0,0,5,5,2.0725121572434877,134.1729207595654,0.9400000000000004,0.05999999999999961,69.70527837564671,8.012100962718014,348.52639187823354,1554267.2024416644,10095170557.949636,1006.0,0.5237091466031286,0.47041842949693513,P1,656,CN,230.0,-120.0,50.0,235.242.66.193,12996,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,63.338372411243974,P1,0,0,0,0,0,0,0,3.6161762957167225,3.3590513590510693,5,5
H049,EH049,True,1,19.999636202915,99999,1.0003894471944568,23.00129646613842,16.9993831049506,20.768445511454278,20.337382948321306,21.535692629259465,0,0,0,0,1,74.85887981435445,18.426539668564175,2.4,1500.0,2400.0,0,0,0,0,3.051547328298805,2.9620132255650167,0,0,5,5,3.1871596821324193,44.22369520455402,0.5700000000000001,0.42999999999999994,27.19536863439512,3.1259044407350713,135.9768431719756,310643.9065739138,23846300928.199615,1006.0,0.5109771122708967,0.5075226162139305,P4,-503,AN,230.0,0.0,50.0,229.178.165.219,11777,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,32.028097965516295,P3,0,0,0,0,0,0,0,1.4506949597046233,4.913370079213985,5,5
H050,EH050,True,1,19.99982951026488,99999,1.0019183998818864,22.999469862912676,16.999269267132135,19.146750900934034,19.313594586930243,21.5948435885189,0,0,0,0,0,44.99516225775948,29.854409077091073,2.4,2400.0,2400.0,0,0,0,0,2.3484842088797455,2.1982446555702717,0,0,5,5,1.3877641652227173,71.65058178501857,0.8300000000000003,0.1699999999999997,41.00170370981635,4.712839506875443,205.00851854908174,732876.4539749187,15274471024.930233,1006.0,0.4767834015171194,0.5050448389586137,P3,-644,BN,230.0,120.0,50.0,236.145.115.170,12081,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,67.19471919032082,P5,0,0,0,0,0,0,0,0.5252843621787601,2.564012932574497,5,5
H051,EH051,True,1,19.99961586543919,99999,0.9971930818771333,22.998990065767988,17.00005689842631,19.4715362453709,19.807308160274506,22.131263738619115,0,0,0,0,0,35.19241506758419,33.318634829332225,2.4,2700.0,2400.0,0,0,0,0,3.7201838665284477,2.489429135231229,0,0,5,5,1.5671112783741434,79.96472359039734,0.5900000000000001,0.4099999999999999,45.09623385871252,5.183475156173854,225.48116929356263,581411.2184795479,41113062986.76688,1006.0,0.4836456538403445,0.46868387317602384,P4,-541,CN,230.0,-120.0,50.0,225.19.11.163,12876,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,27.887294815748206,P5,0,0,0,0,0,0,0,3.5299544422535694,4.054659766508022,5,5
H052,EH052,True,1,20.0012310416112,99999,0.9977834680133204,22.999044400951686,16.999963212985826,18.973080212802305,20.63144368866037,22.776806620731364,0,0,0,0,1,38.21071248195322,42.81648076245548,2.4,3400.0,2400.0,0,0,0,0,3.4931984920401615,4.10884321336601,0,0,5,5,2.8881828642047243,102.75955382989314,0.7600000000000002,0.23999999999999977,56.8534018840252,6.5348737797730125,284.267009420126,962429.1258900561,30926515320.64461,1006.0,0.5087232485357146,0.49005365758000596,P1,-351,AN,230.0,0.0,50.0,237.236.167.105,10171,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,45.58901164642694,P5,0,0,0,0,0,0,0,3.0787391223552545,4.387202755669362,5,5
H053,EH053,True,1,20.000054210078467,99999,0.9995840346099027,23.00075543273284,17.00026651478675,18.37257623609118,19.95345485032162,22.836318208172855,0,0,0,0,0,52.93467226622755,59.92515907203802,2.4,4800.0,2400.0,0,0,0,0,2.152272849968406,4.523014117647421,0,0,5,5,3.064105420569885,143.82038177289124,0.8300000000000003,0.1699999999999997,75.67231580220917,8.697967333587261,378.3615790110458,1471063.7203098636,30659628986.344902,1006.0,0.5158749226453475,0.4388583720937249,P2,19,BN,230.0,120.0,50.0,225.205.18.235,12995,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,22.955025226375902,P3,0,0,0,0,0,0,0,2.0208889265293917,3.8843707006820725,5,5
H054,EH054,True,1,20.00095304934785,99999,1.0012107569316104,22.99930824794496,17.001158589842063,21.751617535434534,18.67597016903454,22.725607835245665,0,0,0,0,0,66.7780561323988,31.0607928675065,2.4,2500.0,2400.0,0,0,0,0,4.790139718751476,2.2219397383213617,0,0,5,5,2.775257187611855,74.5459028820156,0.9100000000000004,0.08999999999999964,43.16334904214616,4.961304487603007,215.8167452107308,835984.3105203509,8413250599.264245,1006.0,0.48467448482879294,0.4657291694269564,P5,808,CN,230.0,-120.0,50.0,234.171.108.16,12245,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,63.04756001050508,P1,0,0,0,0,0,0,0,4.3189533877262845,2.5787059126160496,5,5
H055,EH055,True,1,20.000799743398634,99999,1.0011774322637135,23.00091462836807,17.000068073437134,21.291094914770163,19.332859705491423,22.410302897999195,0,0,0,0,0,45.62001836438667,50.95371361688593,2.4,4100.0,2400.0,0,0,0,0,2.216849468181912,2.2650729735364994,0,0,5,5,3.788718283034264,122.28891268052622,0.8800000000000003,0.11999999999999966,64.64142298852792,7.430048619371026,323.2071149426396,1326180.7234841129,18402035580.165535,1006.0,0.5112952550425542,0.4616803394025392,P4,322,AN,230.0,0.0,50.0,224.182.164.181,12460,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,49.18519985698843,P5,0,0,0,0,0,0,0,2.05993394249057,4.3493467561484325,5,5
H056,EH056,True,1,19.999886887118215,99999,0.9998395642279169,23.001497898822738,17.000422371309348,21.319853410921,18.15303170157881,21.991084435821552,0,0,0,0,1,42.14654211351243,41.907464892379956,2.4,3400.0,2400.0,0,0,0,0,3.8413973313653096,3.589869641769578,0,0,5,5,1.8107417469417122,100.57791574171189,0.6900000000000002,0.30999999999999983,53.43313032729826,6.14173911808026,267.1656516364913,855233.447852192,39098658965.43306,1006.0,0.5553894841801268,0.4425971506411068,P4,-455,BN,230.0,120.0,50.0,234.248.145.156,12074,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,73.3011584330255,P1,0,0,0,0,0,0,0,2.694744267275996,2.9162138038304457,5,5
H057,EH057,True,1,20.002330253976922,99999,1.0006994551559627,23.000885610898987,16.999677802519624,18.734735049093835,18.887060260644283,22.692509324935696,0,0,0,0,1,63.32591530587113,19.305977184953075,2.4,1500.0,2400.0,0,0,0,0,2.721834292108267,3.45565419327235,0,0,5,5,1.4485557251532597,46.33434524388738,0.6700000000000002,0.32999999999999985,28.056297919709944,3.224861829851718,140.2814895985497,382569.89200475614,19174078748.825466,1006.0,0.409290162040235,0.5282823783287993,P3,331,CN,230.0,-120.0,50.0,229.189.71.156,11144,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,42.060056249522844,P4,0,0,0,0,0,0,0,1.3024863468450638,2.668973654936861,5,5
H058,EH058,True,1,19.999869088256144,99999,1.0002572156580098,23.00042254980962,17.00098852889013,18.835258330739133,18.392526947796018,21.611986123222145,0,0,0,0,0,25.18148827409548,21.254583135714068,2.4,1700.0,2400.0,0,0,0,0,3.2095281886730787,3.8015105739107247,0,0,5,5,3.8237528990631047,51.010999525713764,0.7700000000000002,0.22999999999999976,29.423908960416213,3.382058501197266,147.11954480208107,484046.9788067932,14712592483.206347,1006.0,0.4588059092475576,0.5492647256106138,P3,545,AN,230.0,0.0,50.0,237.222.82.223,11689,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,34.49152043120948,P3,0,0,0,0,0,0,0,3.130451876826508,4.921833756162524,5,5
H059,EH059,True,1,20.000465193619075,99999,0.9993042465888494,23.00102580882041,17.00094788198296,20.56461000892499,20.216503890064317,21.10077574850535,0,0,0,0,0,67.31295760059203,60.06459740777614,2.4,4800.0,2400.0,0,0,0,0,2.526037848661415,4.084746365484647,0,0,5,5,2.806757765033065,144.15503377866273,0.8200000000000003,0.17999999999999972,75.29895911030228,8.655052771299113,376.4947955515114,1456721.8012281226,32538674224.5197,1006.0,0.5125222632980763,0.48831353537362543,P4,-410,BN,230.0,120.0,50.0,228.195.52.88,12109,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,62.67337113239493,P3,0,0,0,0,0,0,0,3.842506764240232,4.693132478752398,5,5
H060,EH060,True,1,20.00006445656103,99999,0.9984275625220197,22.99787472209736,16.997933418013524,21.831686472709286,20.34688003761901,22.660903128774518,0,0,0,0,0,77.2955395104218,40.71304267559149,2.4,3300.0,2400.0,0,0,0,0,3.996658407699168,4.638284845646138,0,0,5,5,1.4543765371751431,97.71130242141957,0.6600000000000001,0.33999999999999986,52.05533499596178,5.983371838616297,260.2766749798089,794733.8166073686,41660190900.39643,1006.0,0.5275540057685612,0.4912654939369207,P5,889,CN,230.0,-120.0,50.0,229.96.183.41,12348,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,40.739359159071725,P2,0,0,0,0,0,0,0,3.3233734725291297,4.603179947506481,5,5
H061,EH061,True,1,20.000765374546006,99999,0.9999103146063956,22.99935603183689,16.999279736525594,20.12830599235931,20.73838257638778,21.69740692623902,0,0,0,0,0,55.84561561208814,44.69585797988086,2.4,3600.0,2400.0,0,0,0,0,2.029754409568962,2.0974514843124337,0,0,5,5,3.806445916236121,107.27005915171407,0.5900000000000001,0.4099999999999999,59.88198604040346,6.8829869011958005,299.40993020201734,779944.117824235,55151828212.26225,1006.0,0.5791960756593291,0.498646988440793,P3,161,AN,230.0,0.0,50.0,237.88.101.203,10440,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,77.7397979553351,P2,0,0,0,0,0,0,0,2.715003669005385,4.462701770891263,5,5
H062,EH062,True,1,19.998942239075372,99999,0.998854126743201,23.00051373808359,16.998547679141744,19.208673706549646,21.330265643729746,21.978626152894556,0,0,0,0,1,37.13868127088473,38.969198068165575,2.4,3100.0,2400.0,0,0,0,0,4.3498671311446575,4.348293055965431,0,0,5,5,3.8980914661480734,93.52607536359737,0.7600000000000002,0.23999999999999977,49.94953467025768,5.741325824167549,249.74767335128837,875949.8811090562,28147607641.428238,1006.0,0.49275913049156,0.4848679818446287,P3,-10,BN,230.0,120.0,50.0,235.71.84.104,10191,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,33.78909550322274,P4,0,0,0,0,0,0,0,0.12579647962359886,3.287446044981301,5,5
H063,EH063,True,1,20.00028003466132,99999,1.0018627579218504,23.00015921638972,17.00037608200709,21.94651277079236,20.84058607047541,21.763238615822484,0,0,0,0,0,76.9790731825442,19.853627339129126,2.4,1600.0,2400.0,0,0,0,0,2.9867376032290807,4.724355017871325,0,0,5,5,3.429182036994571,47.648705613909904,0.8700000000000003,0.12999999999999967,27.547211125742034,3.1663461064071305,137.73605562871018,510861.6660346878,7767691989.179572,1006.0,0.4995466887343916,0.5593203579487047,P3,-816,CN,230.0,-120.0,50.0,235.9.227.145,12222,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,42.62330254580381,P4,0,0,0,0,0,0,0,3.511166521292044,4.527457892925433,5,5
H064,EH064,True,1,19.999553382094106,99999,1.0002903791912474,23.00035017061497,16.998749294797452,20.287437778410116,18.94930436526475,21.4596433483774,0,0,0,0,1,37.42691723214341,66.50334928142738,2.4,5300.0,2400.0,0,0,0,0,4.795530335908464,4.055479155826795,0,0,5,5,2.14976298579863,159.60803827542568,0.9200000000000004,0.07999999999999963,83.37287588212081,9.583089181852968,416.86437941060404,1809570.6447760018,16011878399.790628,1006.0,0.4890892540690846,0.4687482799288885,P5,-556,AN,230.0,0.0,50.0,235.192.201.143,12718,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,47.72083499453994,P4,0,0,0,0,0,0,0,4.455464771446774,3.6492783557951203,5,5
H065,EH065,True,1,19.999501619331607,99999,0.9990603931639983,23.000768513220027,16.998796552791323,18.54824052119765,18.561373483328328,21.39260597386604,0,0,0,0,0,53.28779307590533,28.220519687983725,2.4,2300.0,2400.0,0,0,0,0,2.4980058613352165,2.598999807798115,0,0,5,5,3.6447099143262114,67.72924725116094,0.9300000000000004,0.06999999999999962,38.575134718824806,4.433923530899404,192.87567359412404,776233.0907148013,5945273323.706876,1006.0,0.5271906459573803,0.48173782228519224,P3,-307,BN,230.0,120.0,50.0,225.211.28.162,10948,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,heater,28.15753484364844,P5,0,0,0,0,0,0,0,2.541542269996092,2.583493814846983,5,5
