house,name,capacity,charging_power,charging_efficiency,soc,target_soc,min_chargingtime,min_dischargingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,with_dr,phase,voltage,angle,frequency,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_coolingtime,min_heatingtime
H040,SG040,13.131148159487344,5.161761103754642,0.8952299061180607,0.8362914880502526,0.9025180720838747,5,5,15,59,5,5,0,0,0,0,0,37.301280766984114,True,AN,230.0,0.0,50.0,238.252.211.198,12478,224.0.2.0,10000,10.92611371886287,16.2577013543512,10.817499779943677,15.384369165858303,8.372795573441914,16.053316924309087,7.65410248145553,16.024122164546494,7.1224531047108535,17.531821252416986,9.99962913735832,17.47898367746898,9.080010677154696,17.381521063273894,9.573348720774218,17.844194537643354,8.164566227953227,17.126119372874562,10.034260782959787,17.075857513247485,battery,storage,Powerwall,0,0,0,0,0,0,0,2.589732306510313,19.944556661178375,46.83267958567799,18.193780592401914
H041,SG041,11.21224165169443,6.723257394968999,0.90595536900591,0.7282104747468219,0.8998748798825656,5,5,50,38,5,5,0,0,0,0,0,77.00256461913344,True,BN,230.0,120.0,50.0,225.140.143.13,10236,224.0.2.0,10000,9.218280431591376,16.050827687052106,9.333033122513509,16.622301956073382,9.62787594784151,17.581104339734193,9.175034274706638,17.133174133646982,9.18426035902228,16.2662467842131,10.347255220442706,16.203005420769806,8.220889367323489,16.42252050983742,8.534009009306379,17.084351170377513,8.005845891778701,15.058189880797784,8.686448476789174,17.47190970963012,battery,storage,Powerwall,0,0,0,0,0,0,0,10.390450928838844,33.87535376619736,53.085814327007206,49.083338723109414
H042,SG042,9.012790847503187,5.866726397662861,0.9005881001747029,0.7723677513850147,0.8986955619033544,5,5,41,6,5,5,0,0,0,0,1,33.1569863172232,True,CN,230.0,-120.0,50.0,226.178.137.172,12459,224.0.2.0,10000,8.78926127521432,17.574746707954123,8.607536882969717,15.324225971726579,9.075764948055582,16.945617537076743,9.07458308931591,15.886108582638428,8.41260318026739,15.852326759532382,10.141829505570561,15.840980945224572,9.557121976028487,16.190976945962305,8.093283839786025,17.977309711307424,8.15575296892508,16.411129501975207,10.321730739416823,17.048481603965413,battery,storage,Powerwall,0,0,0,0,0,0,0,15.31351133361311,39.30529491176174,55.935302875058305,9.532965482786434
H043,SG043,11.81848126419536,6.50825505037876,0.900705743697713,0.6881108566432823,0.89899988314809,5,5,29,0,5,5,1,0,0,0,1,73.38330196515642,True,AN,230.0,0.0,50.0,227.163.15.49,11500,224.0.2.0,10000,8.019036748015402,16.591458023868945,9.516363177187456,17.001946742259683,8.029219291419253,19.664599377630232,8.52960510360607,16.713683791254688,9.88478864644895,18.500260804157197,7.6153671361038935,16.27755230365433,8.457186491115582,18.97896595690242,10.402415313165122,18.629825902329284,9.299220750670084,17.397374060062358,9.131282023296205,17.790907666887012,battery,storage,Powerwall,0,0,0,0,0,0,0,24.847007594978148,37.21047085286984,16.9736697267966,18.915246630017624
H044,SG044,10.348009889827967,5.720749394020599,0.8953126663891563,0.840508462668617,0.8948468626640677,5,5,29,16,5,5,0,0,0,0,0,32.34661789155656,True,BN,230.0,120.0,50.0,233.60.120.80,12934,224.0.2.0,10000,9.730401386998333,17.393147389526543,9.957783498232818,16.71731551975764,9.448159636450134,16.158547215622683,11.334261101845199,17.269920735935454,8.32423807017435,17.48713283335162,8.87941681128566,16.089871968292687,8.367971185239638,16.331279309514297,7.909708009865947,17.403278177368133,10.685395242382869,18.496878503146352,9.58449798599755,17.293535342547187,battery,storage,Powerwall,0,0,0,0,0,0,0,51.393306346729375,46.093792516914895,20.278922260427876,24.7496268332258
H045,SG045,7.711140581619883,5.660651688912352,0.9031679778594867,0.8398555220463617,0.8975759499343279,5,5,41,18,5,5,0,0,0,0,1,41.259440999912854,True,CN,230.0,-120.0,50.0,235.202.179.206,10211,224.0.2.0,10000,8.983155420718365,16.66973681621847,7.8466619440167,16.786927244736177,7.909160272643998,17.484039161111223,9.548959538340592,17.64963022472056,7.248519541674023,17.378688290790826,9.594673586625335,15.776870197495507,6.999071394677752,14.407889401027337,7.802549207588602,17.752432211032467,6.750344223673274,16.89373656977855,8.04792876197738,16.8952732792297,battery,storage,Powerwall,0,0,0,0,0,0,0,54.36958426846759,50.55163109585459,6.761617456016237,14.700915194711092
H046,SG046,11.331416906130066,5.3043479116165715,0.9064442767622263,0.8416225404440569,0.899672901621525,5,5,39,18,5,5,0,0,0,0,0,44.164805944621904,True,AN,230.0,0.0,50.0,238.200.146.230,12139,224.0.2.0,10000,8.468215660241167,16.819656641595138,7.512062400776077,16.512680449495225,9.686063273351799,17.11653937314735,7.533110758582682,16.751583608153325,10.63756103307984,15.85325509970475,10.475200327592628,17.221095962662787,8.551515544101445,16.970451486702434,7.101692619681137,16.043181213748927,9.514439984155437,18.056890860957058,9.277430350238316,16.94498526310058,battery,storage,Powerwall,0,0,0,0,0,0,0,36.646935759372454,40.97104887617906,13.175371803836168,39.03980777022922
H047,SG047,10.845881376186162,6.000238107828012,0.9065523410563305,0.6962009681164618,0.901776854233076,5,5,4,18,5,5,0,0,0,0,1,22.47236161069479,True,BN,230.0,120.0,50.0,228.74.131.18,12365,224.0.2.0,10000,10.17590961257064,16.283463137205615,8.548311505058937,17.816081484577733,8.900298400798961,17.53804530889086,8.114049348690694,17.351858831061616,8.010977303023486,14.867299411912512,9.621329349293077,16.428818627564322,9.539757417788351,17.166278865534483,9.934209076292127,17.23379631270695,9.914526706040835,17.268361839694624,9.106948309137527,17.928946076148613,battery,storage,Powerwall,0,0,0,0,0,0,0,26.302291535027408,21.022922294739736,37.694935745922415,39.670940742315764
H048,SG048,13.014352046592764,5.21806317405178,0.9026068436328023,0.5941534210236034,0.9008160471025849,5,5,58,50,5,5,0,0,0,0,0,52.80116825008839,True,CN,230.0,-120.0,50.0,235.242.66.193,12996,224.0.2.0,10000,9.97197517677442,16.2472803284229,8.80351523245733,16.09161448955489,10.062453052215764,16.53265998724417,10.283338362585411,19.494281839069636,9.385946502464478,16.921501424143152,6.977595286661854,16.57784412309227,9.636474786237198,16.998910267019745,9.624461344035312,16.220314105676398,7.255945521731396,16.478866612027847,8.457042748677853,17.15123274586041,battery,storage,Powerwall,0,0,0,0,0,0,0,35.08821687067272,8.17530443699211,28.498802495560874,32.13671702802102
H049,SG049,10.849429546286245,6.783011336362104,0.8984691758683735,0.6686849259386678,0.8984400030856035,5,5,24,33,5,5,0,0,0,0,1,72.61636952499627,True,AN,230.0,0.0,50.0,229.178.165.219,11777,224.0.2.0,10000,7.752872122770968,15.393043810510429,9.545353804806608,17.1298574582623,9.720210356502394,15.917802083141687,10.195702041096233,15.18678457556992,10.716604424244231,16.855495060395455,8.86605826930852,17.976406962087633,7.4222535787112385,16.188796517066883,8.891994104321078,19.631448068238033,9.418475105367364,18.042080465207977,9.10008271650614,17.91020678046358,battery,storage,Powerwall,0,0,0,0,0,0,0,44.07654658850698,18.65461003978885,49.40855538504902,54.02590703789827
H050,SG050,8.291382839302742,6.769944430806176,0.9014774835723222,0.9010130069714493,0.9017664017510808,5,5,30,2,5,5,1,0,0,0,0,50.81393186323582,True,BN,230.0,120.0,50.0,236.145.115.170,12081,224.0.2.0,10000,8.898197597196654,17.561398567225268,8.197625149578295,15.840591249074828,8.455592048208935,17.414438901219214,8.579064952595578,17.33082583017979,9.703697761308494,18.513743929530747,8.945758580621918,17.857255393521896,8.06495547350368,17.334687117539165,9.75536775311251,16.91104326193537,10.093384382514666,17.05683079550812,9.369821480031137,16.298019181082026,battery,storage,Powerwall,0,0,0,0,0,0,0,22.673792520157534,25.487394803813586,52.087904774786026,21.223545169164034
H051,SG051,11.121133156148737,6.281619610671865,0.9017437385148273,0.8070083649834908,0.8965293517148539,5,5,28,49,5,5,0,0,0,0,1,32.93259584698547,True,CN,230.0,-120.0,50.0,225.19.11.163,12876,224.0.2.0,10000,7.386650075455762,16.938598178439054,9.532508675363365,15.91915830626162,9.225945993128084,17.067288222999235,8.264478103361878,16.945411042611152,8.70968788995961,16.026540749414384,10.125047745906672,16.857950196950803,9.144531803701005,17.141596520607244,9.201183074065794,17.231695433824456,8.319575606671878,17.969306241338053,8.01178790211374,15.822179464303312,battery,storage,Powerwall,0,0,0,0,0,0,0,20.471875556652197,57.122015876238045,9.778684744609887,18.719779892990708
H052,SG052,8.082850547267094,5.648204462248184,0.8955078669184569,0.6235665398886738,0.8998992028709992,5,5,42,25,5,5,0,0,0,0,0,39.70318112003194,True,AN,230.0,0.0,50.0,237.236.167.105,10171,224.0.2.0,10000,7.660950879295404,16.10149100434529,9.250557859320804,18.029483727863305,9.093341384112717,18.29185530526251,7.969705807402539,17.430892970035664,8.305305234591488,14.970309208030253,7.730774340849184,16.561498251766473,9.462603186018876,15.839179368621247,8.553419819747512,17.211392299559545,9.441512054563706,19.10075090628859,8.593004065961518,18.578122664258053,battery,storage,Powerwall,0,0,0,0,0,0,0,58.33005552624348,42.57741793727295,41.88166936902685,48.13887936823203
H053,SG053,10.710241220195076,6.3856854037997675,0.8982710357634789,0.8167176136392134,0.8993067355337064,5,5,10,3,5,5,0,0,0,0,1,63.16807559789324,True,BN,230.0,120.0,50.0,225.205.18.235,12995,224.0.2.0,10000,9.575691732655324,17.024444965067403,10.034432321154583,15.235707747137916,8.885435612857652,17.601898458057722,8.8745485833704,17.601656423341154,9.258856292801282,16.425415081798388,8.913338153028567,17.54427804889336,8.417054422893491,17.23881091265621,9.196332872848192,16.097195292356986,9.014807867433579,18.299837168306052,9.054816831399245,15.506233243063825,battery,storage,Powerwall,0,0,0,0,0,0,0,58.679590006587084,4.639270792700385,7.865577011387997,33.658523544843234
H054,SG054,12.53035417246377,6.557238600529634,0.9006695829756154,0.5340037372997901,0.8982841700693559,5,5,30,37,5,5,0,0,0,0,0,48.77393755823753,True,CN,230.0,-120.0,50.0,234.171.108.16,12245,224.0.2.0,10000,7.841173117137735,17.65249133720579,9.158972137484366,17.304343870420777,8.775900665303277,18.038604987948982,9.001936630891377,17.124085284856616,8.437579590874705,15.51828048289916,9.555757993452103,18.11932813723287,8.751315323160478,18.017591980142416,8.732570472428424,16.530399825837407,9.679107879390786,17.5109243968213,8.432942859588104,17.311160430927117,battery,storage,Powerwall,0,0,0,0,0,0,0,23.763319096534698,41.34915488078645,17.17876935945762,21.720839951148587
H055,SG055,11.535117836225838,5.239990245389713,0.9002130744570777,0.5237581914005021,0.9038318729778455,5,5,46,6,5,5,0,0,0,0,1,22.639059104323817,True,AN,230.0,0.0,50.0,224.182.164.181,12460,224.0.2.0,10000,9.725983498124219,16.49921455360523,9.816603958682533,17.21967806028831,8.62799826049583,17.89475355772902,8.761744368583278,17.66132802231517,10.037596465911259,16.97717063858532,10.587188272262106,14.986318795729234,9.018777590132032,16.85164823267294,8.8624485204772,16.74496007618836,9.518651344936062,15.663324797482838,7.800637004942941,16.84612255010695,battery,storage,Powerwall,0,0,0,0,0,0,0,30.727764523957333,34.4028785256542,34.37185531032054,6.179551851038717
H056,SG056,6.561701213485036,5.290755043197986,0.90174149075555,0.7124895740878766,0.9013858456484699,5,5,40,26,5,5,0,0,0,0,1,44.73680298223544,True,BN,230.0,120.0,50.0,234.248.145.156,12074,224.0.2.0,10000,7.7383534402981375,18.717259255326017,8.509675837759982,15.417096324205389,7.476678351424143,18.778204288161927,10.064328422334786,17.599822045453937,9.551898452865636,18.78974306893608,7.668770341931086,17.642257960300665,9.614489283163882,18.104865965661194,10.966767511179675,18.24929360407341,9.739607974109687,15.908033435010262,9.327435641070196,15.913018246337625,battery,storage,Powerwall,0,0,0,0,0,0,0,27.000754339455558,34.71920999137173,47.29965837855788,5.8797452331147655
H057,SG057,11.438044108469981,5.909363906736233,0.9031920005310448,0.8770505499360666,0.9020057342997136,5,5,41,17,5,5,0,1,0,0,0,66.37859906340071,True,CN,230.0,-120.0,50.0,229.189.71.156,11144,224.0.2.0,10000,9.366038406704902,17.06710127745381,8.899555086627874,15.609478945982804,7.837843726551048,15.666974051493556,8.7814103069368,14.5818298114439,7.309791024581688,17.531964459984582,10.053086043402931,16.954389626453732,10.183910047534475,17.74605572382227,8.04389054025473,15.383803524457623,8.281820599807613,17.06129475800512,7.548599073718432,16.609260124876407,battery,storage,Powerwall,0,0,0,0,0,0,0,55.17739541992232,8.111330599957098,12.815192098730225,3.706062523691186
H058,SG058,9.381669601585292,5.165147327778641,0.897448640623755,0.7543327590753246,0.902176228493963,5,5,16,19,5,5,0,0,0,0,1,34.27759539474978,True,AN,230.0,0.0,50.0,237.222.82.223,11689,224.0.2.0,10000,10.767664578873719,15.057679534269452,8.199586956464863,18.38077898803132,8.807614005076932,16.881832296235615,8.576316900068628,19.219415854461374,8.362440545591511,16.786782467180075,9.443893666324088,17.2645141919791,9.40244999623372,16.85260540595611,9.823455625376878,16.131341638601228,8.256488010647448,18.18188582741057,8.26549173354382,16.564677856954216,battery,storage,Powerwall,0,0,0,0,0,0,0,15.806455714409093,24.86300644551302,46.95885185321988,16.242700935278677
H059,SG059,13.245891903088072,5.928495527726511,0.8995967049412836,0.7101983248169093,0.9003211597577473,5,5,45,49,5,5,0,0,0,0,0,37.40273832921498,True,BN,230.0,120.0,50.0,228.195.52.88,12109,224.0.2.0,10000,7.684355886931444,16.768820326623313,8.61872720014825,15.602636813824622,8.716778737392447,16.751904387010764,9.743762776320485,18.448213690830517,7.4975561851624,17.890582626981523,8.909902868103972,16.36408730839558,8.037044931211394,16.019672549719637,8.3631671797951,16.455327501590258,10.139099239157195,18.646359733761862,8.128581367622933,17.156432560162965,battery,storage,Powerwall,0,0,0,0,0,0,0,25.817733346999827,42.91398209092741,19.09747555852436,36.444498815715335
H060,SG060,9.200721850324602,5.129351371994273,0.9005016239249898,0.6122811794352649,0.8976501032359759,5,5,53,6,5,5,1,0,0,0,0,48.6777468570011,True,CN,230.0,-120.0,50.0,229.96.183.41,12348,224.0.2.0,10000,9.89637737996221,18.4843017716272,9.80615774938243,16.426776411976356,8.040299942052478,15.91504051988192,7.400357046275676,18.085382944756724,8.67697759747828,16.825009303961018,9.226803226391015,15.094397945461218,9.453607738937285,17.720061373428475,8.506043489729729,15.291471994037188,8.115613816083108,17.346067648523967,9.76616022321257,15.452449935626197,battery,storage,Powerwall,0,0,0,0,0,0,0,33.97933499903276,55.85850977400763,55.55098386436724,13.042962842623744
H061,SG061,8.708749363633064,5.995721310431015,0.9037124126995795,0.7107348339325885,0.9001396223432359,5,5,25,52,5,5,0,0,0,0,1,65.91122815865432,True,AN,230.0,0.0,50.0,237.88.101.203,10440,224.0.2.0,10000,10.96080227076078,16.81748835235245,6.452121760756011,15.958624486820371,10.035745459282287,15.362036492997625,10.552201744020037,16.367115194610076,6.880111901526816,16.616039696414337,7.476232422538949,16.67096918838339,9.569675946890513,14.741447304699381,8.837634778120245,18.700250858630344,8.662692217914302,16.36149130264092,10.329348129480982,19.169121948195205,battery,storage,Powerwall,0,0,0,0,0,0,0,54.83398409764641,15.30780566087211,42.588674833933204,36.19861780069224
H062,SG062,10.969671575526355,5.2634618628848955,0.9010541544986096,0.6850011686125186,0.8949751066789878,5,5,22,55,5,5,0,0,0,0,0,34.1842098765798,True,BN,230.0,120.0,50.0,235.71.84.104,10191,224.0.2.0,10000,9.913650378665047,15.943609553367219,7.011896580554881,16.9387276917539,8.345289974033461,16.20224037561856,9.391541328539967,14.732615430765929,8.284142611489564,17.547375886823072,10.66357836191122,18.519586757004255,8.429075431916104,16.214284421919423,7.975795247131423,18.303831957263732,10.323769618260167,17.841201205900333,8.629275138388715,15.526355040145448,battery,storage,Powerwall,0,0,0,0,0,0,0,6.35276949904463,52.37155250110929,13.454587592217448,11.847721183387064
H063,SG063,11.75209904754691,6.084458576059431,0.9009206238181622,0.6511831479264952,0.9025919850886952,5,5,55,34,5,5,0,1,0,0,0,72.44608731865469,True,CN,230.0,-120.0,50.0,235.9.227.145,12222,224.0.2.0,10000,9.434886082704335,18.45682263751272,10.027777170409891,17.705107120682293,9.481572302206427,18.150536671426053,9.763954447446155,15.312184006250423,8.575273556647955,16.961466881320565,8.719706078557191,17.675557997332145,8.754043853199647,17.86989618926439,9.511151103006368,16.200044036527938,8.193202639855896,15.960755573030541,9.34762333170608,17.413802309102692,battery,storage,Powerwall,0,0,0,0,0,0,0,57.90880725724037,58.84476775048357,42.437799789467206,29.423541834017566
H064,SG064,9.612066112980767,6.03540712900883,0.9015694997702624,0.6530828357103223,0.9021568241274807,5,5,21,46,5,5,0,0,0,0,0,36.7787067381709,True,AN,230.0,0.0,50.0,235.192.201.143,12718,224.0.2.0,10000,9.862555610344861,16.78885338497392,8.151546640971125,15.198931564552487,8.45382849888888,16.243247032057972,8.871853178690337,16.53164555957046,8.507272818407127,17.15295021020787,7.532666078839966,17.327249692363687,9.097912277953641,15.958594449502723,9.957503781714948,17.38397691557767,9.040604825025676,17.11878679388365,8.312225791450931,18.274938735412928,battery,storage,Powerwall,0,0,0,0,0,0,0,40.21273883704292,11.833420572011534,9.56094528675628,4.345269313769061
H065,SG065,7.170409688593026,6.4297993605040755,0.9038143499782714,0.5806453303361708,0.9042048089587733,5,5,29,16,5,5,0,0,0,0,1,22.95930959682786,True,BN,230.0,120.0,50.0,225.211.28.162,10948,224.0.2.0,10000,9.262509211894379,15.617072291859577,9.206739657781178,18.611912061354353,10.722992461710605,16.06926863877565,6.631820815455664,16.841831104148742,7.762050604717487,16.485710276225003,7.876114772546615,16.625710876444575,8.26767235288468,16.790572082991744,8.508589840333448,15.927683078975551,8.001238619295172,17.885173927638128,7.675822910538992,17.4253589562149,battery,storage,Powerwall,0,0,0,0,0,0,0,59.44127490929788,48.35196899416956,28.875729467323588,53.70244687554604
