house,name,type,volume,cooling_power,air_part,material_part,min_coolingtime,min_heatingtime,cooling_counter,heating_counter,charging_counter,discharging_counter,defrost_cycle,heating_power,ventilation_power,standby_power,cop,cooling_power_thermal,cooling_setpoint,heating_setpoint,tolerance,temp_max,temp_min,temp_in,temp_mat,temp_out,proposed_status,actual_status,proposed_demand,actual_demand,mode,priority,R_value,surface_area,Ua,U,Um,Ca,Cm,Cp,with_dr,phase,voltage,angle,frequency,mass_change,schedule,schedule_skew,mcast_ip_local,mcast_port_local,mcast_ip_global,mcast_port_global,s0,e0,s1,e1,s2,e2,s3,e3,s4,e4,s5,e5,s6,e6,s7,e7,s8,e8,s9,e9,connected,load_class,load_type,profile,skew,irradiance,irradiance_roof,irradiance_wall1,irradiance_wall2,irradiance_wall3,irradiance_wall4,counter,min_cycletime,min_chargingtime,min_dischargingtime
H034,FZ034,FREEZER,0.09,60.0,0.8200000000000001,0.17999999999999994,57.36710804061583,46.82008535005658,56,528,5,5,72000,582.4735826410406,2.463331867954712,0.5109217338243522,4.0046164260552315,240.2769855633139,-10.000182011521659,-99999,0.5032381881545761,-4.998810436041976,-20.000136775438914,-8.425073214768101,-12.000018157425142,20.000602112700534,0,0,0,0,0,47.512441149577036,2.240169510485477,1.2049793101479054,0.5378964870773414,0.13447412176933535,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.06479809418637478,P5,-830,226.2.184.197,11167,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,20.953310408459387,33.30544196524975,5,5
H035,FZ035,FREEZER,0.118,72.0,0.8900000000000001,0.10999999999999988,30.384450362161786,48.301523880750594,17,364,5,5,79200,337.4232442020692,3.4459570421146246,0.4746655828126723,4.002390491992541,288.17211542346297,-10.000710126368181,-99999,0.5000777844378292,-5.000240396233476,-20.000900914223937,-10.534567111511578,-11.69619214753952,19.99836492705516,1,0,0,0,1,41.64912403216642,1.8592315197754605,1.443463883258394,0.7763766200740406,0.19409415501851016,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06491672951261182,P4,758,230.56.137.72,12812,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,52.80198930260932,50.809759055650865,5,5
H036,FZ036,FREEZER,0.09,60.0,0.9400000000000002,0.05999999999999983,55.68528465424991,36.36304216750845,15,449,5,5,61200,328.8167642399077,3.110690968968985,0.48661519883499116,3.9878318398766797,239.2699103926008,-9.998450042711315,-99999,0.5009236520925875,-5.0012008532176635,-19.9989776970136,-9.245638458155398,-9.34828908518066,19.99990629885184,0,0,0,0,1,57.3603172911194,1.812516307858266,1.2049793101479054,0.66481018952693,0.1662025473817325,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06521912314683664,P4,-15,235.212.118.11,10101,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,23.764904017876724,38.924129532617,5,5
H037,FZ037,FREEZER,0.138,72.0,0.8300000000000001,0.16999999999999993,40.58392676564285,32.996146537121035,19,182,5,5,36000,328.37890823217225,3.085789070074015,0.50810824441283,4.000077973826117,288.0056141154804,-10.000288857889856,-99999,0.4984334215603885,-4.999548507386554,-20.000229001377527,-8.002738117601327,-10.917630480420614,19.9994937759602,0,0,0,0,0,72.38359039679472,2.3734774346362384,1.602275927727259,0.6750752732447298,0.16876881831118246,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,AN,230.0,0.0,50.0,0.06504306191040707,P4,684,237.250.99.137,10427,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,30.78045792908181,53.07822494841491,5,5
H038,FZ038,FREEZER,0.118,72.0,0.8600000000000001,0.1399999999999999,47.57329171546418,33.93375457010613,33,771,5,5,79200,429.4703744764448,4.29033635103074,0.4733740155329804,3.9973892948132943,287.8120292265572,-9.999171346166271,-99999,0.49749016393251033,-5.00151550385806,-19.998275421632847,-11.837266342616305,-9.324463120337914,20.000593380783663,1,0,0,0,1,53.26048693286862,1.8843478091476293,1.443463883258394,0.7660283713288228,0.1915070928322057,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06506796676476796,P1,-271,234.155.210.167,12023,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,10.481317626194418,46.9228310463855,5,5
H039,FZ039,FREEZER,0.09,60.0,0.9400000000000002,0.05999999999999983,32.68764329101561,39.764033242924725,36,304,5,5,46800,398.45471215919014,3.5892383078246732,0.5111302119813649,3.9951568794908834,239.709412769453,-9.998730823410252,-99999,0.5005728597599077,-4.998375187437936,-20.00213779143347,-8.540900148320862,-11.461232565429286,20.001321346347698,0,0,0,0,0,45.6821687006389,2.0409556277040233,1.2049793101479054,0.5903995627300576,0.1475998906825144,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06498879285004784,P4,-255,233.187.86.104,12769,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,26.909654874702866,41.82673183732648,5,5
H040,FZ040,FREEZER,0.318,80.0,0.8600000000000001,0.1399999999999999,36.55930624449747,46.24804289006492,20,773,5,5,43200,518.2211234199393,4.285703110762878,0.5126623252011733,4.0063454145350255,320.50763316280205,-10.000465119570936,-99999,0.49971166674549644,-5.00056273728873,-20.000436769365113,-10.870236027280956,-9.216774031605125,19.999783217249746,0,0,0,0,0,35.15024264680774,1.8533499279889778,2.795348740357558,1.508268189478238,0.3770670473695595,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,AN,230.0,0.0,50.0,0.06483252628644655,P3,-710,238.252.211.198,12478,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,30.42635211450077,45.349823762158366,5,5
H041,FZ041,FREEZER,0.138,72.0,0.8200000000000001,0.17999999999999994,58.16299352095323,38.727559583097175,35,627,5,5,75600,528.8221124397803,3.835446674243217,0.48718725260327905,3.9913314589358246,287.37586504337935,-9.999599548340635,-99999,0.5003038122637592,-5.001098207585176,-19.999451128125074,-11.305821222745951,-8.157936534980742,19.999684466747897,0,0,0,0,1,53.84791471935121,2.2288026407883907,1.602275927727259,0.7188953828412947,0.17972384571032368,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06511900351149301,P3,-874,225.140.143.13,10236,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,55.57067866406096,31.752756474751664,5,5
H042,FZ042,FREEZER,0.118,72.0,0.9100000000000001,0.08999999999999986,43.93224360451732,31.86839125742527,13,526,5,5,75600,334.6798394335955,4.255308473578278,0.5174022213156826,3.9903664974784916,287.3063878184514,-10.001081672783776,-99999,0.49993860943725776,-4.997771445600686,-20.00053118392684,-9.838771542391271,-9.19439656062104,19.999697531342797,0,1,0,0,1,45.12583833435253,2.0324709863428034,1.443463883258394,0.7102014705045017,0.17755036762612542,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06475575803692768,P3,-625,226.178.137.172,12459,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,56.87383690384285,47.42775089381239,5,5
H043,FZ043,FREEZER,0.09,60.0,0.8200000000000001,0.17999999999999994,31.926189065697017,39.330709770471586,8,830,5,5,28800,471.95957342758345,3.9356576180060596,0.48472969917951036,3.9975834923589217,239.8550095415353,-10.000283234688368,-99999,0.5010401940747091,-5.000368428518857,-20.00047106955627,-8.22876086145521,-10.764738478588907,19.999953129561405,0,0,0,0,1,51.96934433084453,2.046097944889914,1.2049793101479054,0.5889157521306913,0.1472289380326728,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,AN,230.0,0.0,50.0,0.06483593877993342,P3,668,227.163.15.49,11500,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,55.85638965107488,37.237736102534335,5,5
H044,FZ044,FREEZER,0.118,72.0,0.9300000000000002,0.06999999999999984,43.8585798236293,52.27991721744992,26,52,5,5,79200,406.304666099105,4.332450006653443,0.47691262182616323,3.9988314054286467,287.9158611908626,-10.001178027684078,-99999,0.499698070274156,-5.000220252301496,-20.00071211038388,-9.515818175257685,-10.254392972082375,19.999298949730267,0,0,0,0,0,57.96112838140607,2.058378246526444,1.443463883258394,0.7012626982889414,0.17531567457223535,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.06498373527975074,P5,420,233.60.120.80,12934,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,50.29842398504984,58.85467180422221,5,5
H045,FZ045,FREEZER,0.09,60.0,0.9000000000000001,0.09999999999999987,39.08236687487791,30.3305767437476,29,13,5,5,21600,509.97086402403806,3.4765220370695493,0.5295818799672413,3.994224766703925,239.6534860022355,-10.000234862152404,-99999,0.5006304939579089,-4.999177638265703,-19.99947703771285,-8.701674125803379,-10.79113288837019,20.00063295146079,0,0,0,0,0,37.48052921864636,1.9869532707270814,1.2049793101479054,0.6064457216484864,0.1516114304121216,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.0650030133239194,P4,-433,235.202.179.206,10211,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,2.217471693558535,41.49202133294688,5,5
H046,FZ046,FREEZER,0.188,72.0,0.8400000000000001,0.15999999999999992,54.93079304136432,37.65454426554893,57,862,5,5,36000,314.6127316482432,4.688909856252896,0.4878877333899954,4.005802936265549,288.4178114111195,-10.000389005342454,-99999,0.49853520698067844,-5.001309578461078,-19.99961862995948,-10.288165814475144,-10.062370346435495,20.000727938675993,0,0,0,0,1,67.35332810203492,2.0512530729223135,1.9690488163214528,0.9599248587675491,0.23998121469188727,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,AN,230.0,0.0,50.0,0.06491403213516865,P2,393,238.200.146.230,12139,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,26.175057316262425,40.02717596062698,5,5
H047,FZ047,FREEZER,0.188,72.0,0.8600000000000001,0.1399999999999999,49.194227811194075,34.81937884275633,9,374,5,5,25200,325.77835898081594,2.052992523506873,0.46599891305837376,4.015853218637757,289.1414317419185,-10.001296260172454,-99999,0.49918287695110725,-4.99898921526661,-20.00011105986274,-8.927299317676628,-8.644478913596634,19.99998353398639,0,0,0,0,1,41.70990380922382,2.3126385636535383,1.9690488163214528,0.8514295520570765,0.21285738801426912,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,BN,230.0,120.0,50.0,0.06490600752546628,P4,437,228.74.131.18,12365,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,21.628724215568184,47.68234950735156,5,5
H048,FZ048,FREEZER,0.188,72.0,0.9000000000000001,0.09999999999999987,40.921919410898724,33.757234051631045,25,306,5,5,54000,585.9608440043056,3.6758008506975104,0.49385844512868177,3.999523719776188,287.9657078238855,-9.9998225526529,-99999,0.49957426332794547,-4.999422233197496,-19.999535772071443,-11.318645787008617,-10.288485337537281,20.001018784489602,0,0,0,0,0,46.61849290859136,2.1135305869081624,1.9690488163214528,0.9316396121817812,0.2329099030454453,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06493839508891097,P1,-718,235.242.66.193,12996,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,3.3166876734272033,45.569755194882504,5,5
H049,FZ049,FREEZER,0.138,72.0,0.9300000000000002,0.06999999999999984,33.14471624553462,33.3477886278462,54,282,5,5,25200,571.6971605610892,2.314489729692036,0.4964692194781607,4.007849480762776,288.5651626149198,-9.999480627292732,-99999,0.5011651885177416,-4.9996332961667616,-20.00032390624307,-10.851158620941812,-9.061178791195923,20.000815694912383,0,0,0,0,1,50.085335463136005,2.208750656297452,1.602275927727259,0.7254218230378109,0.18135545575945272,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,AN,230.0,0.0,50.0,0.06510851235008323,P4,521,229.178.165.219,11777,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,26.83692443301051,30.09325495515337,5,5
H050,FZ050,FREEZER,0.188,72.0,0.9200000000000002,0.07999999999999985,47.6074300628229,50.844236489414314,54,440,5,5,79200,410.8240027335645,4.3655575076425714,0.4881984653757161,4.006593403619955,288.47472506063673,-10.001087480757471,-99999,0.49962255964576563,-5.000491319827739,-19.99919077982264,-8.96800635592218,-10.514004429096211,20.001796791772723,0,0,0,0,0,23.053099323661918,2.1701187607024495,1.9690488163214528,0.9073461102580801,0.22683652756452002,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,BN,230.0,120.0,50.0,0.06498355206186793,P3,381,236.145.115.170,12081,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,39.28466935881043,30.91569436823423,5,5
H051,FZ051,FREEZER,0.188,72.0,0.8900000000000001,0.10999999999999988,33.45039655502538,38.662838135266625,0,188,5,5,72000,428.4324464757302,2.319194131027878,0.48784905915240323,3.983988908199108,286.8472013903358,-10.000024737351211,-99999,0.5008903454333536,-4.999859945206866,-19.999014368782458,-9.945441015112255,-11.398960345528364,20.000455512087278,0,0,0,0,0,57.65947776544655,2.080595141175681,1.9690488163214528,0.9463872991690268,0.2365968247922567,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.0646895835304472,P4,-24,225.19.11.163,12876,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,10.627036611829464,59.66424098503418,5,5
H052,FZ052,FREEZER,0.118,72.0,0.8300000000000001,0.16999999999999993,55.85981218863879,41.84436175272333,39,800,5,5,36000,304.997792092964,2.6243179264957157,0.5030037984935248,4.0132544549981635,288.95432075986776,-9.99793736463621,-99999,0.4999826162776302,-4.999228346281321,-19.999554072600056,-8.232096844887918,-11.541334994086979,19.99908227527157,0,0,0,0,1,41.04759251550284,2.3034709447906536,1.443463883258394,0.6266473152278377,0.15666182880695942,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.06492444398592159,P1,135,237.236.167.105,10171,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,31.3854379502999,57.816443804615474,5,5
H053,FZ053,FREEZER,0.118,72.0,0.9300000000000002,0.06999999999999984,31.31976822055467,53.4357204615107,19,37,5,5,39600,531.1245242191486,3.835355461559158,0.4953398209329318,3.9977670913793766,287.8392305793151,-9.999599058168107,-99999,0.49886833972184125,-4.999179015206245,-19.998510111058366,-8.469658425433428,-8.994734556641873,19.998624158823343,0,0,0,0,1,25.271015426841803,2.074479038704404,1.443463883258394,0.6958199414537809,0.17395498536344522,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,BN,230.0,120.0,50.0,0.0653271203875962,P2,878,225.205.18.235,12995,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,30.81231731546896,48.339917304206296,5,5
H054,FZ054,FREEZER,0.09,60.0,0.9200000000000002,0.07999999999999985,33.30106711988273,58.85528701946352,27,495,5,5,72000,319.7091161897025,2.2548102384701023,0.5134284187379436,4.009028865034468,240.54173190206808,-10.00067248657276,-99999,0.5005291659364068,-5.000791441597276,-19.99761282244714,-11.899695593581672,-11.627895363105258,20.000528457658184,0,1,0,0,1,23.656286877110297,2.457934352212865,1.2049793101479054,0.49024064009808443,0.12256016002452111,0.018073785962920433,66546.72928603314,902880000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06477554718938949,P5,-595,234.171.108.16,12245,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P3,0,0,0,0,0,0,0,18.807943150448867,58.64703926454608,5,5
H055,FZ055,FREEZER,0.118,72.0,0.8200000000000001,0.17999999999999994,52.74263790325343,31.844240332398407,5,66,5,5,82800,580.3821834924978,3.5618532241098615,0.5287654502293871,4.016674779534741,289.2005841265013,-10.00172194170225,-99999,0.5005819022768556,-5.001294937376561,-19.999531946460188,-11.89211786064096,-11.959277348567134,19.999321557546168,0,1,0,0,0,60.754253016440394,1.9678785339757294,1.443463883258394,0.7335126931549713,0.1833781732887428,0.021650875705090653,87250.15617502124,1183776000.0,1006.0,True,AN,230.0,0.0,50.0,0.0650539048074113,P4,-493,224.182.164.181,12460,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,39.760671439814715,56.970793159114535,5,5
H056,FZ056,FREEZER,0.318,80.0,0.8,0.19999999999999996,30.942587299842188,37.727382417557536,52,402,5,5,36000,350.5991114657726,2.977800887104528,0.4817295012533974,4.0011543288882905,320.09234631106324,-9.998998724426311,-99999,0.49953926785133823,-5.001656898060221,-20.00125568654145,-11.559671579133202,-8.517789732299804,20.000746978076855,0,1,0,0,1,62.16168715597481,2.044272208802616,2.795348740357558,1.367405342752699,0.3418513356881748,0.04192813469862844,235131.77681065048,3190176000.0,1006.0,True,BN,230.0,120.0,50.0,0.06494420330774774,P4,337,234.248.145.156,12074,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,58.115842038842004,39.753030442962306,5,5
H057,FZ057,FREEZER,0.188,72.0,0.9400000000000002,0.05999999999999983,39.347823976538,45.136932807021466,48,766,5,5,32400,446.6588960932546,3.920315742508981,0.49292789625324895,3.9958796297930994,287.70333334510315,-9.99967229666232,-99999,0.500341258180222,-5.000269712045022,-20.000342110958613,-8.32552674417151,-8.257934417836362,19.99790084890865,0,0,0,0,1,36.253038559980716,2.067994693233326,1.9690488163214528,0.952153708500494,0.2380384271251235,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,CN,230.0,-120.0,50.0,0.06488004894596376,P3,458,229.189.71.156,11144,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P5,0,0,0,0,0,0,0,46.814141622410034,51.14329091820557,5,5
H058,FZ058,FREEZER,0.188,72.0,0.9200000000000002,0.07999999999999985,40.136288065182455,36.27570510989524,55,171,5,5,57600,527.6736481093906,3.496864800490955,0.49363377054628016,4.001407652177031,288.1013509567462,-9.999420232036856,-99999,0.501479276444619,-4.998989608294648,-20.00152953037455,-10.308496668528232,-8.881140674523536,20.000056757978747,0,0,0,0,0,28.838244505042812,1.8565184822929155,1.9690488163214528,1.0606136352004185,0.26515340880010463,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,AN,230.0,0.0,50.0,0.06518611622939428,P3,-184,237.222.82.223,11689,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,7.706031820829935,48.171469673302695,5,5
H059,FZ059,FREEZER,0.138,72.0,0.8200000000000001,0.17999999999999994,49.49956091075006,48.34034440095614,24,325,5,5,72000,510.2971521208533,4.803944919669967,0.49140688912259184,3.9882027272034843,287.1505963586509,-9.999368005481344,-99999,0.501200315731361,-4.999978899423724,-20.002226346023612,-10.815097803524651,-11.867516852954775,19.999690041365113,0,0,0,0,0,25.728640438413706,2.158915686734886,1.602275927727259,0.7421669764929628,0.1855417441232407,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,BN,230.0,120.0,50.0,0.06497157588629753,P4,-13,228.195.52.88,12109,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P1,0,0,0,0,0,0,0,4.913043219636142,49.435240520245564,5,5
H060,FZ060,FREEZER,0.138,72.0,0.8,0.19999999999999996,40.155265119207506,47.73170224065851,18,215,5,5,82800,303.419945145116,2.0063981678501293,0.5141599781329387,4.008563985497509,288.61660695582066,-10.000964469123874,-99999,0.49901890604814275,-5.000767915808749,-20.000129450521385,-9.59058712595461,-11.349398879933997,19.999921112406504,0,0,0,0,1,25.902926273774156,2.0584399515396448,1.602275927727259,0.77839332963238,0.194598332408095,0.02403293726904543,102038.31823858418,1384416000.0000002,1006.0,True,CN,230.0,-120.0,50.0,0.06505496642431144,P5,120,229.96.183.41,12348,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P2,0,0,0,0,0,0,0,58.03414918443751,37.992972930062095,5,5
H061,FZ061,FREEZER,0.188,72.0,0.8800000000000001,0.11999999999999988,36.81713404249196,47.24802609636799,23,473,5,5,43200,527.2262718250392,4.247932304277735,0.49026769223306105,3.990958970840225,287.3490459004962,-10.000072238468405,-99999,0.4999201913994236,-5.001101973281945,-19.99816015394764,-10.423994006222491,-10.135712000723665,19.99951839696004,0,0,0,0,1,51.247031149248585,2.1548696617067473,1.9690488163214528,0.9137670139928015,0.22844175349820037,0.029534255532045188,139008.72339749147,1886016000.0,1006.0,True,AN,230.0,0.0,50.0,0.06475986570551423,P3,270,237.88.101.203,10440,224.0.2.0,10000,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,0,24,1,tcl,freezer,P4,0,0,0,0,0,0,0,12.537463118714482,59.73757704876115,5,5
